col1,RA,Dec,isStageOne,isStageTwo,isStageThree,isStageFour
10206,165.75619319999996,76.80955379999997,false,false,false,false
10207,165.85183659999996,76.8143833,false,false,false,false
10208,165.82345759999995,76.8139315,false,false,false,false
10209,165.7377512,76.814646,false,false,false,false
10210,165.6635434,76.81672359999997,false,false,false,false
10211,237.9761287,-2.1468448,false,false,false,false
10212,237.977904,-2.1099737000000003,false,false,false,false
10213,238.0077213,-2.1111492000000003,false,false,false,false
10214,237.9916436,-2.1108737,false,false,false,false
10215,322.3992034,0.0811221999999999,false,false,false,false
10216,204.171662,-29.7645918,false,false,false,false
10217,334.5049681000001,0.2264676,false,false,false,false
10218,334.4892265000001,0.2286702,false,false,false,false
10219,334.5119504,0.2408584,false,false,false,false
10220,334.509114,0.263116,false,false,false,false
10221,334.5094943,0.2644635,false,false,false,false
10222,334.48093680000005,0.2658984,false,false,false,false
10223,334.4957084,0.2676535999999999,false,false,false,false
10224,334.5014220000001,0.2687204,false,false,false,false
10225,334.48940760000005,0.271196,false,false,false,false
10226,334.5189533,0.2722518,false,false,false,false
10227,334.5013241000001,0.2801777,false,false,false,false
10228,149.70257949999996,1.8324328,false,false,false,false
10229,149.6570525,1.8622447,false,false,false,false
10230,149.6716148,1.8679654,false,false,false,false
10231,149.7012895,1.8705365000000005,false,false,false,false
10232,53.09166800000001,-27.7818988,false,false,false,false
10233,53.1151533,-27.741673100000003,false,false,false,false
10234,156.6513333,67.6100491,false,false,false,false
10235,156.7000311,67.6239135,false,false,false,false
10236,156.68412780000003,67.6263705,false,false,false,false
10237,156.6508464,67.6602715,false,false,false,false
10238,156.60615,67.6650205,false,false,false,false
10239,156.6047959,67.6651389,false,false,false,false
10240,156.6057095,67.66511170000001,false,false,false,false
10241,156.60513730000002,67.6650322,false,false,false,false
10242,3.5565673,-30.503125399999995,false,false,false,false
10243,3.5553726,-30.497199600000005,false,false,false,false
10244,3.6056148,-30.4868458,false,false,false,false
10245,3.5557098,-30.4861772,false,false,false,false
10246,27.9121115,-14.1160489,false,false,false,false
10247,27.9154376,-14.11539,false,false,false,false
10248,27.9464969,-14.1094622,false,false,false,false
10249,27.929217,-14.09609,false,false,false,false
10250,27.894125899999995,-14.095813,false,false,false,false
10251,27.9271829,-14.0936949,false,false,false,false
10252,27.89039480000001,-14.0924732,false,false,false,false
10253,27.8920967,-14.0930242,false,false,false,false
10254,27.942298600000004,-14.0817656,false,false,false,false
10255,27.9206654,-14.0808957,false,false,false,false
10256,27.9413762,-14.0642593,false,false,false,false
10257,27.9061438,-14.074369699999998,false,false,false,false
10258,27.9302789,-14.0666202,false,false,false,false
10259,27.8987085,-14.0790094,false,false,false,false
10260,27.8903598,-14.0780017,false,false,false,false
10261,156.6054913,67.6644541,false,false,false,false
10262,156.652175,67.6752776,false,false,false,false
10263,259.7276008,59.6457196,false,false,false,false
10264,259.74110890000003,59.6572614,false,false,false,false
10265,83.4083985,-50.0761811,false,false,false,false
10266,83.37563320000002,-50.0627167,false,false,false,false
10267,83.422729,-50.06895460000001,false,false,false,false
10268,150.2741884,2.6494946,false,false,false,false
10269,150.2795875,2.6564048,false,false,false,false
10270,150.24918180000003,2.6569939,false,false,false,false
10271,150.2487341,2.6569867,false,false,false,false
10272,150.2680145,2.6676058,false,false,false,false
10273,150.2434781,2.676859,false,false,false,false
10274,150.27311619999998,2.679671,false,false,false,false
10275,150.2378705,2.6814532000000004,false,false,false,false
10276,200.7650473,-41.792084,false,false,false,false
10277,200.7778539,-41.7673945,false,false,false,false
10278,12.281794,42.7241808,false,false,false,false
10279,12.2560629,42.7368159,false,false,false,false
10280,12.2576154,42.7628581,false,false,false,false
10281,12.2896463,42.7691029,false,false,false,false
10282,189.087884,62.3593298,false,false,false,false
10283,189.1025485,62.3635926,false,false,false,false
10284,189.6007659,62.13697510000001,false,false,false,false
10285,189.6001035,62.13706970000001,false,false,false,false
10286,189.518595,62.1490299,false,false,false,false
10287,189.543615,62.1593032,false,false,false,false
10288,189.583005,62.1606173,false,false,false,false
10289,189.5948754,62.1637444,false,false,false,false
10290,189.577881,62.1744108,false,false,false,false
10291,189.566078,62.1834431,false,false,false,false
10292,189.6097423,62.1860132,false,false,false,false
10293,189.6097731,62.1858571,false,false,false,false
10294,197.7488237,-3.1412808,false,false,false,false
10295,320.8829284,-53.05361360000001,false,false,false,false
10296,320.9377581,-53.04217729999999,false,false,false,false
10297,214.8455086,52.7445274,false,false,false,false
10298,150.6264323,2.5753766,false,false,false,false
10299,150.5926877,2.585442,false,false,false,false
10300,150.6453006,2.5884922,false,false,false,false
10301,150.61857980000005,2.5920117,false,false,false,false
10302,150.639505,2.5934076,false,false,false,false
10303,150.6169873,2.6025841,false,false,false,false
10304,150.62569069999995,2.6037827,false,false,false,false
10305,150.63911330000005,2.616569,false,false,false,false
10306,150.60114860000004,2.6329322,false,false,false,false
10307,150.6206841,2.6256312000000004,false,false,false,false
10308,109.4065952,37.7191395,false,false,false,false
10309,109.3537678,37.7355603,false,false,false,false
10310,109.3860228,37.7358498,false,false,false,false
10311,109.3908753,37.7632534,false,false,false,false
10312,3.5995953000000003,-30.413995,false,false,false,false
10313,3.5692515,-30.3842762,false,false,false,false
10314,3.5918995,-30.377010700000003,false,false,false,false
10315,241.5260309,22.59054200000001,false,false,false,false
10316,241.5229821,22.607498,false,false,false,false
10317,241.5299813,22.6177795,false,false,false,false
10318,241.53285930000004,22.6262152,false,false,false,false
10319,189.1825909,62.2144678,false,false,false,false
10320,189.2408137,62.2486631,false,false,false,false
10321,189.1759805,62.2627333,false,false,false,false
10322,9.1873814,49.6384311,false,false,false,false
10323,9.1124678,49.640516,false,false,false,false
10324,9.1943952,49.65538710000001,false,false,false,false
10325,9.1326063,49.6753221,false,false,false,false
10326,337.0296527,-35.1938231,false,false,false,false
10327,337.0373063,-35.182878499999994,false,false,false,false
10328,337.0565663000001,-35.1793584,false,false,false,false
10329,337.0214248000001,-35.1550441,false,false,false,false
10330,337.0047802,-35.1470708,false,false,false,false
10331,337.003069,-35.1469302,false,false,false,false
10332,337.0563752,-35.1299391,false,false,false,false
10333,218.1075369,34.660132,false,false,false,false
10334,218.143948,34.6674312,false,false,false,false
10335,218.1144469,34.6670023,false,false,false,false
10336,218.1064695,34.6719315,false,false,false,false
10337,218.137148,34.6877534,false,false,false,false
10338,218.1285966,34.6897065,false,false,false,false
10339,218.1260894,34.6929913,false,false,false,false
10340,218.0988741,34.693441,false,false,false,false
10341,218.0968341,34.6931626,false,false,false,false
10342,218.1537324,34.6956532,false,false,false,false
10343,218.1449173,34.698558500000004,false,false,false,false
10344,218.1441576,34.701787700000004,false,false,false,false
10345,218.089608,34.70319620000001,false,false,false,false
10346,218.1082777,34.7120851,false,false,false,false
10347,218.1267766,34.720089,false,false,false,false
10348,231.5687337,2.139253,false,false,false,false
10349,149.49490680000005,2.2422335,false,false,false,false
10350,149.5044376,2.2596463,false,false,false,false
10351,149.5048284,2.2596975,false,false,false,false
10352,149.45555190000005,2.2625228,false,false,false,false
10353,149.47326230000004,2.2658147,false,false,false,false
10354,149.4979937,2.2678592,false,false,false,false
10355,149.4590417,2.2752672,false,false,false,false
10356,189.2569408,62.0733169,false,false,false,false
10357,189.2951233,62.0765936,false,false,false,false
10358,189.3258139,62.0790719,false,false,false,false
10359,189.31428190000003,62.0799593,false,false,false,false
10360,189.30665080000003,62.0817714,false,false,false,false
10361,189.2369708,62.0832813,false,false,false,false
10362,189.3096631,62.08478510000001,false,false,false,false
10363,189.3094317,62.0845325,false,false,false,false
10364,189.3090773,62.084989,false,false,false,false
10365,189.2737597,62.08721460000001,false,false,false,false
10366,189.2437613,62.0880431,false,false,false,false
10367,189.2871377,62.0880179,false,false,false,false
10368,189.2883285,62.1253462,false,false,false,false
10369,8.9086549,36.5293551,false,false,false,false
10370,8.8579793,36.5215936,false,false,false,false
10371,13.727635,-37.802934,false,false,false,false
10372,13.7160336,-37.78601370000001,false,false,false,false
10373,245.202547,-60.49792339999999,false,false,false,false
10374,8.8445595,36.4943597,false,false,false,false
10375,52.6592015,30.536713800000005,false,false,false,false
10376,195.3773857,27.8627516,false,false,false,false
10377,195.3782112,27.8645342,false,false,false,false
10378,195.3377006,27.8672925,false,false,false,false
10379,195.3662192,27.87321020000001,false,false,false,false
10380,195.3822897,27.8796502,false,false,false,false
10381,195.3902156,27.883272,false,false,false,false
10382,195.3928848,27.8848969,false,false,false,false
10383,195.374531,27.9036701,false,false,false,false
10384,195.3397663,27.9094114,false,false,false,false
10385,312.6845141,1.3732688999999998,false,false,false,false
10386,312.6956543,1.3824838,false,false,false,false
10387,312.68462430000005,1.3900202,false,false,false,false
10388,312.6523933,1.4008295,false,false,false,false
10389,312.6658122,1.4020501,false,false,false,false
10390,312.6656246,1.4023322,false,false,false,false
10391,312.6657191,1.402452,false,false,false,false
10392,188.8730785,62.211659,false,false,false,false
10393,188.8548051,62.2367421,false,false,false,false
10394,189.0230655,62.3124461,false,false,false,false
10395,194.2821829,34.294063200000004,false,false,false,false
10396,194.3061714,34.2992581,false,false,false,false
10397,194.3069796,34.3050595,false,false,false,false
10398,194.3162457,34.31583670000001,false,false,false,false
10399,325.0628242,-23.6473761,false,false,false,false
10400,16.9440426,-17.5061073,false,false,false,false
10401,16.9404254,-17.4886152,false,false,false,false
10402,11.5403346,40.7134454,false,false,false,false
10403,150.1969465,2.5036816,false,false,false,false
10404,150.1887151,2.5111064,false,false,false,false
10405,150.1542224,2.5360958,false,false,false,false
10406,150.1615539,2.5476533,false,false,false,false
10407,73.3907311,-3.1289658,false,false,false,false
10408,73.4155994,-3.1286729,false,false,false,false
10409,73.40700720000002,-3.1082135,false,false,false,false
10410,73.3997682,-3.086758,false,false,false,false
10411,150.687183,2.7491652,false,false,false,false
10412,150.70160149999995,2.7513916000000003,false,false,false,false
10413,150.7267784,2.7618571,false,false,false,false
10414,150.68117519999996,2.7635294,false,false,false,false
10415,150.7197908,2.7773842,false,false,false,false
10416,189.1406431,62.2419235,false,false,false,false
10417,189.1227327,62.27027170000001,false,false,false,false
10418,150.4750125,2.1702112,false,false,false,false
10419,150.4805619,2.1707731,false,false,false,false
10420,150.4702851,2.187878,false,false,false,false
10421,150.4829792,2.1900171000000004,false,false,false,false
10422,150.5093948,2.2004698,false,false,false,false
10423,150.50929,2.2007741000000003,false,false,false,false
10424,150.48691499999995,2.2037676,false,false,false,false
10425,150.5094861,2.2092526,false,false,false,false
10426,150.50271830000003,2.2166708,false,false,false,false
10427,150.49525459999995,2.2167068,false,false,false,false
10428,216.4533752,35.5176487,false,false,false,false
10429,216.4302209,35.52277020000001,false,false,false,false
10430,216.4176609,35.5227894,false,false,false,false
10431,216.44749840000003,35.523407,false,false,false,false
10432,216.1867478,44.5523777,false,false,false,false
10433,216.1870574,44.5521011,false,false,false,false
10434,216.1503885,44.5557288,false,false,false,false
10435,216.1843321,44.5841576,false,false,false,false
10436,216.1844217,44.5843009,false,false,false,false
10437,240.7954727,43.3648571,false,false,false,false
10438,240.7956722,43.3648858,false,false,false,false
10439,240.7779741,43.3701277,false,false,false,false
10440,240.7554576,43.3770431,false,false,false,false
10441,240.78307180000004,43.3818511,false,false,false,false
10442,240.7833311,43.3821664,false,false,false,false
10443,3.5768684,-30.41334650000001,false,false,false,false
10444,164.1967206,-3.695849,false,false,false,false
10445,164.20577980000004,-3.6903972,false,false,false,false
10446,164.1751014,-3.6789067,false,false,false,false
10447,52.950312800000006,-27.8326903,false,false,false,false
10448,52.9578196,-27.8100006,false,false,false,false
10449,195.70413,-23.9059182,false,false,false,false
10450,195.7065192,-23.9051289,false,false,false,false
10451,219.5449095,34.2963922,false,false,false,false
10452,219.55152310000005,34.2992227,false,false,false,false
10453,219.5727193,34.307612899999995,false,false,false,false
10454,219.5445612,34.3099583,false,false,false,false
10455,219.5874728,34.3122349,false,false,false,false
10456,219.57294080000003,34.314085299999995,false,false,false,false
10457,219.559602,34.3145081,false,false,false,false
10458,219.5745729,34.3150101,false,false,false,false
10459,219.53511040000004,34.3153308,false,false,false,false
10460,219.58195780000003,34.318870399999994,false,false,false,false
10461,219.5661955,34.323068,false,false,false,false
10462,219.5381296,34.326035600000004,false,false,false,false
10463,219.58556580000004,34.3298941,false,false,false,false
10464,219.5429627,34.3358232,false,false,false,false
10465,219.546313,34.3362077,false,false,false,false
10466,219.5403279,34.3364153,false,false,false,false
10467,219.5450803,34.3386974,false,false,false,false
10468,219.5517077,34.3392795,false,false,false,false
10469,219.5268737,34.3416367,false,false,false,false
10470,219.5452499,34.34288239999999,false,false,false,false
10471,219.5421623,34.344203799999995,false,false,false,false
10472,219.57838230000004,34.3462326,false,false,false,false
10473,219.571654,34.34746550000001,false,false,false,false
10474,219.5768028,34.3500509,false,false,false,false
10475,195.7259829,-23.9583361,false,false,false,false
10476,130.3877585,38.3742076,false,false,false,false
10477,130.3657699,38.3821943,false,false,false,false
10478,130.352847,38.3864174,false,false,false,false
10479,130.4076695,38.3872308,false,false,false,false
10480,130.3883604,38.3901234,false,false,false,false
10481,130.3785965,38.3922184,false,false,false,false
10482,130.40646,38.39466029999999,false,false,false,false
10483,130.4184318,38.3968845,false,false,false,false
10484,130.39960520000002,38.3984552,false,false,false,false
10485,130.4236696,38.4066907,false,false,false,false
10486,130.4006176,38.4070382,false,false,false,false
10487,130.38261780000002,38.4230056,false,false,false,false
10488,50.8002465,-37.3573992,false,false,false,false
10489,50.8017594,-37.3456143,false,false,false,false
10490,50.821464,-37.33722,false,false,false,false
10491,50.8320482,-37.3279197,false,false,false,false
10492,50.7897338,-37.324657,false,false,false,false
10493,50.76945360000001,-37.3206449,false,false,false,false
10494,50.8372418,-37.319314,false,false,false,false
10495,50.7868194,-37.3164184,false,false,false,false
10496,50.8083619,-37.3129662,false,false,false,false
10497,50.8107908,-37.3149205,false,false,false,false
10498,50.7856713,-37.3132929,false,false,false,false
10499,50.808923,-37.3130194,false,false,false,false
10500,50.8240792,-37.3096546,false,false,false,false
10501,50.7931378,-37.305018200000006,false,false,false,false
10502,50.8018628,-37.303877,false,false,false,false
10503,50.8153228,-37.29530689999999,false,false,false,false
10504,214.72258080000003,52.644999,false,false,false,false
10505,214.7278602,52.6466075,false,false,false,false
10506,214.755114,52.6601798,false,false,false,false
10507,214.6726956,52.6619635,false,false,false,false
10508,214.6956779,52.6626188,false,false,false,false
10509,214.6867508,52.6672461,false,false,false,false
10510,214.6928986,52.6706693,false,false,false,false
10511,214.6923147,52.6708343,false,false,false,false
10512,214.6885871,52.6822152,false,false,false,false
10513,150.0921989,2.4821394,false,false,false,false
10514,150.1210863,2.4856234,false,false,false,false
10515,150.0966468,2.5012475,false,false,false,false
10516,8.1769207,48.3670758,false,false,false,false
10517,53.1192326,-27.5935327,false,false,false,false
10518,53.1436586,-27.5952677,false,false,false,false
10519,53.1493679,-27.5899217,false,false,false,false
10520,53.1476298,-27.5885403,false,false,false,false
10521,150.4765563,2.5149626,false,false,false,false
10522,150.5106266,2.5381471,false,false,false,false
10523,11.0674716,39.7769757,false,false,false,false
10524,189.5343606,62.35051899999999,false,false,false,false
10525,313.3848387,-12.5074003,false,false,false,false
10526,187.6753925,12.3718878,false,false,false,false
10527,170.0164427,-12.1352053,false,false,false,false
10528,170.0328136,-12.1257938,false,false,false,false
10529,169.99979309999995,-12.1202621,false,false,false,false
10530,170.0294817,-12.1100406,false,false,false,false
10531,169.9829388,-12.1048364,false,false,false,false
10532,169.98923390000004,-12.091564300000002,false,false,false,false
10533,170.02428559999996,-12.0887466,false,false,false,false
10534,184.5212784,37.8839631,false,false,false,false
10535,87.347886,-62.1001708,false,false,false,false
10536,87.3524939,-62.0983121,false,false,false,false
10537,87.39053390000002,-62.0984541,false,false,false,false
10538,87.32057270000001,-62.06661460000001,false,false,false,false
10539,87.3545046,-62.06703570000001,false,false,false,false
10540,87.36493670000002,-62.0651979,false,false,false,false
10541,334.50873019999995,0.4007979,false,false,false,false
10542,334.5071102,0.4015137,false,false,false,false
10543,334.509245,0.4129307,false,false,false,false
10544,334.5051483,0.4193933,false,false,false,false
10545,334.4991965,0.4229236,false,false,false,false
10546,334.5256136000001,0.4305615,false,false,false,false
10547,334.5209978000001,0.4307619000000001,false,false,false,false
10548,334.4920491000001,0.4334352,false,false,false,false
10549,334.5255926000001,0.4370161,false,false,false,false
10550,334.525017,0.4397033,false,false,false,false
10551,334.5145279,0.4450076,false,false,false,false
10552,334.5275141,0.4480626,false,false,false,false
10553,334.5193229,0.4503587000000001,false,false,false,false
10554,334.4963602,0.4532226,false,false,false,false
10555,334.5139401,0.4546302,false,false,false,false
10556,20.7638809,41.8725926,false,false,false,false
10557,20.7796924,41.9152005,false,false,false,false
10558,20.7351254,41.91518189999999,false,false,false,false
10559,20.73529060000001,41.9153036,false,false,false,false
10560,20.7523924,41.9303606,false,false,false,false
10561,20.7430328,41.9390336,false,false,false,false
10562,34.3205037,-5.237439,false,false,false,false
10563,214.1758236,52.4214321,false,false,false,false
10564,214.1806818,52.4411497,false,false,false,false
10565,214.1382355,52.4417988,false,false,false,false
10566,214.1308953,52.451915,false,false,false,false
10567,214.2049015,52.4531981,false,false,false,false
10568,214.2190628,52.4574801,false,false,false,false
10569,214.2064826,52.4582417,false,false,false,false
10570,214.1608974,52.4696082,false,false,false,false
10571,214.1801735,52.4701579,false,false,false,false
10572,149.82813230000005,30.7728725,false,false,false,false
10573,173.2402745,-0.5081899000000001,false,false,false,false
10574,173.2522057,-0.4982456,false,false,false,false
10575,215.00800530000004,52.9731951,false,false,false,false
10576,215.0066381,52.9808458,false,false,false,false
10577,175.2033924,-26.512815000000003,false,false,false,false
10578,175.2424585,-26.5072672,false,false,false,false
10579,175.2325077,-26.4954882,false,false,false,false
10580,175.21328380000003,-26.4927079,false,false,false,false
10581,175.1935363,-26.4886889,false,false,false,false
10582,175.2050965,-26.4810694,false,false,false,false
10583,175.2265554,-26.4793087,false,false,false,false
10584,175.238751,-26.460363,false,false,false,false
10585,175.1873637,-26.470661600000003,false,false,false,false
10586,175.1985686,-26.4724894,false,false,false,false
10587,189.4729337,62.2891654,false,false,false,false
10588,150.27692050000005,2.6424612,false,false,false,false
10589,150.32715290000004,2.6833578,false,false,false,false
10590,159.4574025,-12.7524788,false,false,false,false
10591,159.4701247,-12.739317,false,false,false,false
10592,159.4728639,-12.7336559,false,false,false,false
10593,159.4745136,-12.7315713,false,false,false,false
10594,159.48737119999996,-12.7248174,false,false,false,false
10595,159.481371,-12.7207196,false,false,false,false
10596,159.4500228,-12.7111949,false,false,false,false
10597,177.70400859999995,-55.6817823,false,false,false,false
10598,116.3555402,39.4883117,false,false,false,false
10599,116.329706,39.490414,false,false,false,false
10600,114.5535837,65.73047079999999,false,false,false,false
10601,14.6281937,41.9236808,false,false,false,false
10602,14.6163582,41.9239405,false,false,false,false
10603,14.6167626,41.9236645,false,false,false,false
10604,14.6069892,41.9296297,false,false,false,false
10605,14.6740276,41.93139420000001,false,false,false,false
10606,14.642239300000002,41.9328665,false,false,false,false
10607,14.622516699999998,41.9340386,false,false,false,false
10608,14.619824800000002,41.9699549,false,false,false,false
10609,109.4681416,37.5774693,false,false,false,false
10610,109.47066979999998,37.577875,false,false,false,false
10611,109.468497,37.584903,false,false,false,false
10612,109.4811797,37.5858092,false,false,false,false
10613,109.4695628,37.592821,false,false,false,false
10614,109.4900699,37.5974756,false,false,false,false
10615,109.498451,37.59751970000001,false,false,false,false
10616,109.45999679999998,37.5976583,false,false,false,false
10617,109.4848694,37.5994631,false,false,false,false
10618,109.4943122,37.6041646,false,false,false,false
10619,109.43915359999998,37.6087159,false,false,false,false
10620,109.5034013,37.6103882,false,false,false,false
10621,109.4642627,37.6137827,false,false,false,false
10622,109.4869719,37.6157662,false,false,false,false
10623,109.4846175,37.6238914,false,false,false,false
10624,109.4645332,37.6259157,false,false,false,false
10625,109.5232258,37.6953074,false,false,false,false
10626,109.5295054,37.6963244,false,false,false,false
10627,109.4925333,37.6959847,false,false,false,false
10628,109.5313571,37.6968942,false,false,false,false
10629,109.4849183,37.7006343,false,false,false,false
10630,109.4851673,37.7005752,false,false,false,false
10631,109.4974016,37.7012836,false,false,false,false
10632,109.529415,37.7022629,false,false,false,false
10633,109.539354,37.7249909,false,false,false,false
10634,109.48788799999998,37.72546370000001,false,false,false,false
10635,109.5296108,37.7268217,false,false,false,false
10636,109.5368423,37.7268166,false,false,false,false
10637,109.5226805,37.7308655,false,false,false,false
10638,241.1552759,43.33288029999999,false,false,false,false
10639,241.1015099,43.3357646,false,false,false,false
10640,241.1592086,43.3390581,false,false,false,false
10641,241.1477839,43.3423744,false,false,false,false
10642,241.1337321,43.345538,false,false,false,false
10643,241.1230171,43.3587691,false,false,false,false
10644,241.1097485,43.3593201,false,false,false,false
10645,241.1632334,43.3604653,false,false,false,false
10646,241.10374700000003,43.3611782,false,false,false,false
10647,241.1113147,43.3794193,false,false,false,false
10648,241.15052000000003,43.3795904,false,false,false,false
10649,241.1692346,43.37345429999999,false,false,false,false
10650,241.1642042,43.3717823,false,false,false,false
10651,241.1665567,43.36858970000001,false,false,false,false
10652,216.4120918,34.267451200000004,false,false,false,false
10653,216.4372634,34.283673,false,false,false,false
10654,216.447413,34.2863384,false,false,false,false
10655,53.1343778,-27.9515567,false,false,false,false
10656,67.40847109999999,-2.8750706000000004,false,false,false,false
10657,189.2637855,62.2759389,false,false,false,false
10658,67.4028901,-2.9211113,false,false,false,false
10659,67.41818590000001,-2.8752603,false,false,false,false
10660,67.39699820000001,-2.8527599,false,false,false,false
10661,150.70292450000005,2.3480461,false,false,false,false
10662,150.6890733,2.3724383,false,false,false,false
10663,150.6702563,2.3914436,false,false,false,false
10664,150.6829226,2.3948305,false,false,false,false
10665,168.9496649,1.4794437,false,false,false,false
10666,168.9944083,1.4807241000000002,false,false,false,false
10667,221.0204402,-1.4170848,false,false,false,false
10668,221.0199991,-1.4171367,false,false,false,false
10669,189.4328842,62.2324988,false,false,false,false
10670,187.2343318,42.1793563,false,false,false,false
10671,131.674282,2.4742527,false,false,false,false
10672,131.66702949999998,2.4771488,false,false,false,false
10673,131.66367240000002,2.4778938,false,false,false,false
10674,131.6896846,2.4915758,false,false,false,false
10675,149.74212869999997,2.1901077,false,false,false,false
10676,149.7423868,2.1902418,false,false,false,false
10677,149.7552816,2.1908792,false,false,false,false
10678,149.7542706,2.204784,false,false,false,false
10679,149.7369572,2.223174,false,false,false,false
10680,149.7364764,2.2246462000000005,false,false,false,false
10681,149.73466330000005,2.227753,false,false,false,false
10682,149.7414904,2.2329578,false,false,false,false
10683,149.7256237,2.242562,false,false,false,false
10684,215.9209443,24.0767662,false,false,false,false
10685,215.9598272,24.1039052,false,false,false,false
10686,64.1181986,-24.0931826,false,false,false,false
10687,188.2000976,-12.9211984,false,false,false,false
10688,188.2340641,-12.9190508,false,false,false,false
10689,188.1998058,-12.9171974,false,false,false,false
10690,188.2305616,-12.9155845,false,false,false,false
10691,188.2519405,-12.9163464,false,false,false,false
10692,188.2088328,-12.903331199999998,false,false,false,false
10693,188.250361,-12.9031932,false,false,false,false
10694,188.2070129,-12.8911156,false,false,false,false
10695,188.2052194,-12.8928731,false,false,false,false
10696,153.30533280000003,68.7273403,false,false,false,false
10697,240.8545211,15.853040599999998,false,false,false,false
10698,194.0396961,56.84732629999999,false,false,false,false
10699,214.9693296,52.7880615,false,false,false,false
10700,214.9823008,52.7916134,false,false,false,false
10701,184.8841612,47.1881435,false,false,false,false
10702,28.8514865,27.9429264,false,false,false,false
10703,28.8326199,27.98031760000001,false,false,false,false
10704,314.3286740000001,17.140087100000002,false,false,false,false
10705,34.3579813,-5.1838983,false,false,false,false
10706,34.36048270000001,-5.1622473,false,false,false,false
10707,189.4433528,62.2217507,false,false,false,false
10708,115.3654235,40.0908827,false,false,false,false
10709,115.3436741,40.0944315,false,false,false,false
10710,115.3553271,40.12803529999999,false,false,false,false
10711,259.0389764,59.4291655,false,false,false,false
10712,259.034605,59.4349441,false,false,false,false
10713,259.0691509,59.4373066,false,false,false,false
10714,259.0695981,59.4373715,false,false,false,false
10715,259.0471028,59.437809400000006,false,false,false,false
10716,259.0771242,59.44977700000001,false,false,false,false
10717,259.0306608,59.4536214,false,false,false,false
10718,259.0680166,59.46075749999999,false,false,false,false
10719,259.08160840000005,59.46974520000001,false,false,false,false
10720,259.10944950000004,59.4747439,false,false,false,false
10721,259.0819846,59.48465770000001,false,false,false,false
10722,149.9075751,2.1687662,false,false,false,false
10723,149.9071316,2.168827,false,false,false,false
10724,149.8845934,2.1712213,false,false,false,false
10725,149.8984899,2.1757436,false,false,false,false
10726,149.9015364,2.183693,false,false,false,false
10727,149.92190730000004,2.1920144,false,false,false,false
10728,149.89746540000004,2.192799,false,false,false,false
10729,149.92155480000002,2.2061702000000003,false,false,false,false
10730,149.88880840000004,2.2132343,false,false,false,false
10731,149.79282659999996,2.7881175,false,false,false,false
10732,149.7882893,2.7950926,false,false,false,false
10733,149.80865559999995,2.8037529,false,false,false,false
10734,149.7982379,2.8084633,false,false,false,false
10735,149.79890669999995,2.8144198,false,false,false,false
10736,149.7837405,2.8215819,false,false,false,false
10737,332.0801296,-74.578916,false,false,false,false
10738,332.1794381,-74.57407090000002,false,false,false,false
10739,332.0917755,-74.5598765,false,false,false,false
10740,332.1732476,-74.5603647,false,false,false,false
10741,332.0721192,-74.5552314,false,false,false,false
10742,53.2219704,-27.848269899999995,false,false,false,false
10743,167.818556,28.833163,false,false,false,false
10744,167.8234024,28.83714770000001,false,false,false,false
10745,148.207392,68.84867249999999,false,false,false,false
10746,148.317771,68.8520915,false,false,false,false
10747,148.2635494,68.85568029999999,false,false,false,false
10748,148.21442869999996,68.87825959999999,false,false,false,false
10749,148.2284205,68.8785553,false,false,false,false
10750,189.3394955,62.1464414,false,false,false,false
10751,189.3861967,62.1553022,false,false,false,false
10752,350.17234080000014,8.1816283,false,false,false,false
10753,350.1838552,8.2225064,false,false,false,false
10754,350.1764105,8.2457806,false,false,false,false
10755,170.0038628,-12.0833099,false,false,false,false
10756,170.0036074,-12.0809843,false,false,false,false
10757,169.97871740000005,-12.0733658,false,false,false,false
10758,169.975302,-12.0706447,false,false,false,false
10759,169.985054,-12.069346,false,false,false,false
10760,169.98737680000005,-12.068516699999998,false,false,false,false
10761,169.9686504,-12.0666818,false,false,false,false
10762,169.979262,-12.0652612,false,false,false,false
10763,169.9770818,-12.0581671,false,false,false,false
10764,169.9971169,-12.0565301,false,false,false,false
10765,169.9950021,-12.0562817,false,false,false,false
10766,169.9741034,-12.0542148,false,false,false,false
10767,170.02860980000003,-12.0489723,false,false,false,false
10768,169.9945408,-12.048516,false,false,false,false
10769,169.98648,-12.0400195,false,false,false,false
10770,169.99504480000004,-12.03542,false,false,false,false
10771,208.651715,53.91849379999999,false,false,false,false
10772,208.6971427,53.9223877,false,false,false,false
10773,129.6309684,25.7378819,false,false,false,false
10774,129.5973314,25.7381682,false,false,false,false
10775,129.6232922,25.7414687,false,false,false,false
10776,223.2449215,58.0229824,false,false,false,false
10777,223.250758,58.0347451,false,false,false,false
10778,223.1851819,58.0402965,false,false,false,false
10779,223.2074925,58.0420532,false,false,false,false
10780,223.2571896,58.0479471,false,false,false,false
10781,223.27214590000003,58.0489774,false,false,false,false
10782,223.1813892,58.0552164,false,false,false,false
10783,223.229638,58.0691606,false,false,false,false
10784,12.2477682,40.2743816,false,false,false,false
10785,12.2907715,40.3164014,false,false,false,false
10786,12.2611356,40.3227583,false,false,false,false
10787,12.2653179,40.322273,false,false,false,false
10788,18.222952600000006,42.405249100000006,false,false,false,false
10789,18.191858,42.4187025,false,false,false,false
10790,18.1984509,42.4222438,false,false,false,false
10791,18.1750228,42.4283249,false,false,false,false
