col1,SourceID,RA,Dec,Stage 1,Stage 2,Stage 3,Stage 4
7001,4000946317278,259.563599,59.5399716,false,true,false,false
7002,4000946445133,229.1189788,56.2243397,false,true,false,false
7003,4000946446492,229.0465626,56.2498543,false,true,false,false
7004,4000947743769,149.5978613,2.8295807,false,true,false,false
7005,4000947743778,149.5557327,2.8303559,false,false,false,true
7006,4000947743789,149.5941328,2.8299584,false,false,true,false
7007,4000947743969,149.5773948,2.8377109000000003,true,false,false,false
7008,4000947743982,149.576234,2.8378917,false,true,false,false
7009,4000947743986,149.5769013,2.8381288,true,false,false,false
7010,4000947744046,149.57002869999997,2.8399767,false,false,true,false
7011,4000947744162,149.60558930000005,2.8443,true,false,false,false
7012,4000947744246,149.5560172,2.8475089,false,true,false,false
7013,4000947744439,149.5795727,2.8534346,false,false,false,true
7014,4000947744580,149.5815731,2.8630389,false,true,false,false
7015,4000947744897,7.711776299999999,37.0327788,false,true,false,false
7016,4000947745037,7.7292255,37.0430173,false,true,false,false
7017,4000947745088,7.7197743,37.0440287,false,true,false,false
7018,4000947745520,7.708359700000001,37.06532960000001,true,false,false,false
7019,4000947745598,7.762278999999999,37.0691111,false,true,false,false
7020,4000947745745,7.706496,37.0757214,false,false,true,false
7021,4000947945975,0.7354654,16.0539471,false,true,false,false
7022,4000947946429,0.7507857,16.0610324,false,true,false,false
7023,4000947947589,0.7574998000000001,16.076239,false,false,false,true
7024,4000947948281,0.7566858,16.0859899,false,false,false,true
7025,4000948531842,152.055464,12.3030802,false,false,false,true
7026,4000948535638,152.11295180000005,12.3048102,false,false,false,true
7027,4000948648181,8.2042912,48.3535092,false,false,false,true
7028,4000948648911,8.2349981,48.3551274,false,false,false,true
7029,4000948653014,8.243728299999999,48.3639799,false,true,false,false
7030,4000948683597,164.4977704,-3.5642401,false,false,false,true
7031,4000948683638,164.50622099999995,-3.5622551,false,true,false,false
7032,4000948683810,164.499905,-3.5559907,false,true,false,false
7033,4000948684342,164.47965530000005,-3.5421398,false,false,false,true
7034,4000948684459,164.48714730000003,-3.5386496,true,false,false,false
7035,4000948685534,164.4768554,-3.5123818999999994,false,false,true,false
7036,4000948715747,352.1270409,14.7394699,false,true,false,false
7037,4000949014132,32.4433782,-4.6381807,false,true,false,false
7038,4000949014196,32.4331929,-4.634623599999999,false,false,true,false
7039,4000949014522,32.424378000000004,-4.6124552,false,false,true,false
7040,4000949014623,32.4233369,-4.603193,false,false,true,false
7041,4000949014739,32.453791700000004,-4.5963519,false,false,true,false
7042,4000949014749,32.4195841,-4.5927284,false,true,false,false
7043,4000949014772,32.4096134,-4.5936125,false,true,false,false
7044,4000949030154,52.999325,-27.9083872,false,true,false,false
7045,4000949421165,143.7130214,17.024951100000006,false,false,true,false
7046,4000949659908,146.3424929,68.7308694,true,false,false,false
7047,4000949660007,146.3530106,68.7351204,false,true,false,false
7048,4000949660162,146.3546575,68.73940959999999,false,true,false,false
7049,4000949660171,146.3563816,68.7388733,false,true,false,false
7050,4000949660398,146.367098,68.74325,true,false,false,false
7051,4000949661047,146.3676189,68.74877109999998,false,true,false,false
7052,4000949661105,146.3468671,68.7492522,false,false,true,false
7053,4000949661130,146.3461615,68.74934470000001,false,false,true,false
7054,4000949661419,146.4078295,68.75192750000001,false,false,false,true
7055,4000949661527,146.2695543,68.7518137,false,false,false,true
7056,4000949662737,146.4059154,68.75699909999999,false,true,false,false
7057,4000949667663,146.3771608,68.76905500000001,false,false,false,true
7058,4000949669092,146.3990398,68.7729387,false,false,false,true
7059,4000949670464,146.3491091,68.7857578,false,true,false,false
7060,4000949670817,146.2913393,68.7847348,false,true,false,false
7061,4000949670978,327.0188394,6.9439414999999975,false,true,false,false
7062,4000949671239,326.9964747,6.958546000000001,false,true,false,false
7063,4000949671368,327.0335013,6.9707765,false,false,true,false
7064,4000950149330,150.5646642,2.6956983,false,false,true,false
7065,4000950149397,150.59084840000003,2.6984068,false,true,false,false
7066,4000950149410,150.590524,2.6983997000000004,false,true,false,false
7067,4000950149756,150.5859114,2.7127423,true,false,false,false
7068,4000950150190,150.6092012,2.7303171,false,false,true,false
7069,4000950150476,150.5725531,2.7339317000000003,false,true,false,false
7070,4000950150805,216.8699084,33.7066245,false,false,false,true
7071,4000950150837,216.8612178,33.7086854,false,true,false,false
7072,4000950150964,216.84709590000003,33.718746200000005,false,true,false,false
7073,4000950188845,132.0739074,44.7273812,false,false,true,false
7074,4000951055620,230.938099,-0.0987073,false,true,false,false
7075,4000951055810,230.9434633,-0.0904576,false,false,false,true
7076,4000951055979,230.94771040000003,-0.0832531,false,true,false,false
7077,4000951056014,230.9763212,-0.0819076,false,true,false,false
7078,4000951056033,230.9364906,-0.0809243,false,true,false,false
7079,4000951056084,230.9800368,-0.080239,false,false,true,false
7080,4000951056180,230.9738074,-0.0762992,false,false,false,true
7081,4000951056182,230.9489827,-0.0753038,false,false,false,true
7082,4000951056516,230.9732663,-0.0510316999999999,false,false,false,true
7083,4000951056725,230.9481324,-0.0598788,false,true,false,false
7084,4000951056778,230.9614206,-0.0581895999999999,false,true,false,false
7085,4000951059244,150.1763197,2.0135889,false,true,false,false
7086,4000951680450,211.1591338,55.6163235,false,true,false,false
7087,4000951682475,211.1143466,55.6588395,false,true,false,false
7088,4000951682654,211.0541352,55.6556378,false,true,false,false
7089,4000951838080,53.0837788,-27.9412463,false,false,false,true
7090,4000951839164,322.4415163,0.1068891,false,false,true,false
7091,4000951852239,175.1904754,-26.5104054,false,false,false,true
7092,4000951852474,175.1903116,-26.5019554,false,true,false,false
7093,4000951854020,212.8507745,-11.8559023,false,false,false,true
7094,4000951854073,212.859324,-11.8535892,false,false,true,false
7095,4000951854180,212.8596744,-11.8479184,false,true,false,false
7096,4000951854370,212.8303126,-11.8378935,false,false,false,true
7097,4000951855030,164.46968619999996,-3.5535933,false,true,false,false
7098,4000951855442,164.4763459,-3.5430349000000003,false,false,false,true
7099,4000951855659,164.4783765,-3.5378815,false,true,false,false
7100,4000951856237,164.4783753,-3.5237309000000003,true,false,false,false
7101,4000951856262,164.50105469999997,-3.5234907,true,false,false,false
7102,4000952111908,52.4403071,-2.2183283,false,true,false,false
7103,4000952297350,11.8229976,-25.4346823,false,false,false,true
7104,4000952297603,11.8402288,-25.434166,false,true,false,false
7105,4000952297796,11.8403984,-25.4336121,true,false,false,false
7106,4000952310457,337.01874889999993,-35.1874174,false,true,false,false
7107,4000952310511,337.05190130000005,-35.1816196,false,true,false,false
7108,4000952310592,337.0205989,-35.17801420000001,true,false,false,false
7109,4000952310658,337.0348233,-35.1749412,false,false,true,false
7110,4000952310805,337.0077294,-35.1687488,true,false,false,false
7111,4000952310937,337.0251652,-35.162766999999995,false,true,false,false
7112,4000952310943,337.0734729,-35.1618507,false,true,false,false
7113,4000952311288,336.9965517,-35.148280799999995,true,false,false,false
7114,4000952311527,337.0428648,-35.13793629999999,false,true,false,false
7115,4000952311691,337.0394577,-35.1265599,false,false,false,true
7116,4000952382047,174.758607,-13.8441644,false,true,false,false
7117,4000952474801,352.15319910000005,14.725842000000002,false,true,false,false
7118,4000952514877,174.7948515,-13.8390116,false,true,false,false
7119,4000952607965,16.4566326,-25.8174892,false,false,true,false
7120,4000952608004,16.4568897,-25.8172068,false,false,true,false
7121,4000952608776,16.4588581,-25.8009875,false,false,false,true
7122,4000952679515,150.1768127,1.6383071000000002,false,false,true,false
7123,4000952680318,150.16417040000005,1.6719088,false,true,false,false
7124,4000952680372,150.1787581,1.6782442,false,true,false,false
7125,4000952680472,150.1833133,1.6745922999999998,false,true,false,false
7126,4000952680531,150.1640005,1.6720872,false,true,false,false
7127,4000952682176,210.87363880000004,54.2481139,false,false,true,false
7128,4000952684593,210.9264066,54.2713307,false,false,false,true
7129,4000952753772,80.1842488,-13.4891832,false,true,false,false
7130,4000952753789,80.17027579999998,-13.4878474,true,false,false,false
7131,4000952753872,80.1824639,-13.485127599999998,false,false,true,false
7132,4000952753893,80.1821047,-13.483665599999998,false,true,false,false
7133,4000952754175,80.18207259999998,-13.4712519,false,true,false,false
7134,4000952779294,208.4916278,60.02862420000001,false,false,true,false
7135,4000952779429,208.4970605,60.0300049,false,true,false,false
7136,4000952891966,141.2635626,2.2962696,false,true,false,false
7137,4000952892003,141.2663786,2.2994887000000004,false,true,false,false
7138,4000952892036,141.2431074,2.3022491,false,true,false,false
7139,4000952892674,141.2672046,2.2964295,true,false,false,false
7140,4000952892993,141.2254059,2.3203489,true,false,false,false
7141,4000952897651,148.92921230000005,68.9228832,false,false,false,true
7142,4000952982074,53.25142750000001,-27.8617558,false,false,false,true
7143,4000952984550,259.1119452,59.7091939,false,true,false,false
7144,4000952984649,259.1587403,59.714469,true,false,false,false
7145,4000952984733,259.16437510000003,59.7175948,false,false,true,false
7146,4000952984765,259.062832,59.71877360000001,false,false,false,true
7147,4000952984771,259.14044010000003,59.7187409,false,false,true,false
7148,4000952985144,259.05593880000004,59.7358946,false,true,false,false
7149,4000953046650,351.6586458,50.7144039,false,false,true,false
7150,4000953046679,351.6305959,50.721701,false,true,false,false
7151,4000953071410,53.1790682,-27.9231748,false,false,false,true
7152,4000953184083,23.3275055,30.3849518,false,false,true,false
7153,4000953592175,94.0515756,-57.78385279999999,false,false,false,true
7154,4000953592180,94.0103898,-57.7833708,false,false,false,true
7155,4000953592369,94.0484981,-57.7767739,false,false,false,true
7156,4000953592471,93.9720686,-57.7723378,false,true,false,false
7157,4000953592510,93.983253,-57.7710202,false,true,false,false
7158,4000953592705,94.0402668,-57.76407800000001,false,true,false,false
7159,4000953593768,94.0189168,-57.74647270000001,false,true,false,false
7160,4000953594018,109.4969127,37.6715411,true,false,false,false
7161,4000953594496,109.5074319,37.7151146,false,false,false,true
7162,4000953596468,169.63190980000005,58.66259760000001,false,false,true,false
7163,4000953596539,169.66422260000004,58.6659373,false,false,false,true
7164,4000953597013,169.63732040000005,58.6835699,false,false,false,true
7165,4000953597070,169.64862150000005,58.6837645,false,false,true,false
7166,4000953597188,169.6481135,58.69087510000001,false,true,false,false
7167,4000953597234,169.6969882,58.6904942,false,false,false,true
7168,4000953597638,169.6371483,58.704001,false,true,false,false
7169,4000953597687,169.64826619999997,58.70638620000001,false,true,false,false
7170,4000953597829,169.6453051,58.7110929,false,true,false,false
7171,4000953598620,109.466434,37.7054016,false,false,false,true
7172,4000953727739,215.3503568,53.1663456,false,false,true,false
7173,4000953739454,215.3928962,53.1962654,false,false,false,true
7174,4000953740720,174.51254540000005,-11.5917517,true,false,false,false
7175,4000953740726,174.5517535,-11.5912899,false,true,false,false
7176,4000953740782,174.5659512,-11.587763699999998,true,false,false,false
7177,4000953741009,174.56416769999996,-11.5742304,false,false,true,false
7178,4000953741531,174.5144294,-11.5445745,true,false,false,false
7179,4000953741659,174.51448349999995,-11.5443819,true,false,false,false
7180,4000953742916,189.3231605,62.1156523,false,true,false,false
7181,4000953742994,189.3793605,62.12334170000001,false,false,true,false
7182,4000953743196,189.3580824,62.1317608,false,false,true,false
7183,4000953980490,149.5734804,2.7105112,false,true,false,false
7184,4000953981212,149.58214919999998,2.7408273,false,true,false,false
7185,4000953981255,149.5752233,2.7430696,false,false,false,true
7186,4000953981367,149.5789872,2.7486854,false,false,false,true
7187,4000953981564,149.5689709,2.7563381,false,true,false,false
7188,4000953981597,149.555771,2.755169,true,false,false,false
7189,4000953981617,149.55154230000005,2.7541452,false,false,false,true
7190,4000953981731,149.5851265,2.7592555,false,false,true,false
7191,4000953981739,149.5825564,2.7576722,false,true,false,false
7192,4000953982036,150.7221633,2.3418922,false,false,true,false
7193,4000953982113,150.7531935,2.3442883,false,true,false,false
7194,4000953983139,150.7623695,2.3879639,false,true,false,false
7195,4000953984589,150.48129719999997,1.7355536,false,false,false,true
7196,4000953984614,150.4838872,1.7332328,false,true,false,false
7197,4000953984698,150.44426380000004,1.731746,false,false,false,true
7198,4000953984805,150.4457742,1.7318481,false,true,false,false
7199,4000953985883,53.14285079999999,-27.90067860000001,false,true,false,false
7200,4000953986005,53.2060141,-27.896063800000004,false,false,false,true
7201,4000954293351,41.9973189,-3.5516581,false,false,true,false
7202,4000954295456,42.023974,-3.5080837,true,false,false,false
7203,4000954504665,149.67354430000003,1.9384995,false,false,false,true
7204,4000954504967,149.70550649999996,1.9484699,false,true,false,false
7205,4000954505087,149.701313,1.9527304,false,true,false,false
7206,4000954505806,149.708564,1.9727063,false,true,false,false
7207,4000954509825,116.8175706,50.9119325,false,false,false,true
7208,4000954510352,116.8428447,50.9371232,true,false,false,false
7209,4000954510369,116.8165931,50.93750470000001,false,true,false,false
7210,4000954510631,116.8132004,50.9633285,false,false,true,false
7211,4000954511422,109.4937691,37.67816079999999,false,false,false,true
7212,4000954511597,109.4972431,37.690561,false,true,false,false
7213,4000954511724,109.4871478,37.6993743,false,true,false,false
7214,4000954511773,109.47614,37.7025426,false,false,false,true
7215,4000954511801,109.4532933,37.7048137,false,true,false,false
7216,4000954511837,109.4975768,37.7061039,true,false,false,false
7217,4000954511839,109.4670449,37.7070157,false,false,false,true
7218,4000954511864,109.4871205,37.70827379999999,false,false,false,true
7219,4000954511957,109.4819523,37.7202372,false,false,false,true
7220,4000954512048,109.455017,37.7164202,false,true,false,false
7221,4000954824965,211.1836723,54.5445521,false,false,false,true
7222,4000955139245,149.9473134,1.7919284,false,false,false,true
7223,4000955139318,149.9413189,1.7966759,false,false,false,true
7224,4000955139358,149.9416142,1.7967855,false,false,false,true
7225,4000955139674,149.9529888,1.8117641,false,true,false,false
7226,4000955588412,64.016869,-24.0890619,false,true,false,false
7227,4000955592675,53.2085136,-27.94084310000001,false,false,true,false
7228,4000955593744,53.2024552,-27.9044271,true,false,false,false
7229,4000955598154,150.0350468,2.2560836,false,false,false,true
7230,4000955598164,150.03184869999995,2.2566009,false,false,false,true
7231,4000955598448,150.02621619999996,2.2694726000000003,false,true,false,false
7232,4000955599056,150.0104483,2.2965494,false,false,true,false
7233,4000955600675,214.9418374,52.9146046,false,false,true,false
7234,4000955603736,150.0855625,2.0846449,true,false,false,false
7235,4000955603979,150.08618169999997,2.0971224,false,true,false,false
7236,4000955604471,150.0653771,2.1190642000000004,true,false,false,false
7237,4000955641925,109.0812606,47.0862874,false,true,false,false
7238,4000955665421,75.545419,-66.37617660000001,false,false,false,true
7239,4000955850956,204.2395087,-29.7315812,false,true,false,false
7240,4000955924999,189.3416903,62.2032443,false,false,true,false
7241,4000955927921,240.3047021,21.6211191,false,false,false,true
7242,4000955928167,240.3169087,21.6411404,false,false,true,false
7243,4000955928191,240.2665484,21.6437607,false,true,false,false
7244,4000955928312,240.3074519,21.6572483,false,true,false,false
7245,4000955928462,240.28335640000003,21.6753932,false,false,false,true
7246,4000955928789,122.2260294,6.7114537,false,false,true,false
7247,4000955929209,122.2867302,6.731374499999999,false,false,false,true
7248,4000955979662,177.4990194,22.3962794,false,false,false,true
7249,4000956144762,349.786605,17.1971776,false,true,false,false
7250,4000956144824,349.7924213,17.2020122,false,false,false,true
7251,4000956351404,53.2046689,-27.7429104,false,false,false,true
7252,4000956351918,149.6924867,1.6778799,false,false,false,true
7253,4000956352246,149.7208175,1.6912683000000002,false,true,false,false
7254,4000956352353,149.70951259999995,1.6946449,false,false,false,true
7255,4000956393950,354.3342927,-59.70618639999999,false,false,false,true
7256,4000956394341,354.3246194,-59.6848692,false,false,true,false
7257,4000956394827,53.0394014,-27.9229961,false,true,false,false
7258,4000956395833,52.92323670000001,-27.7446689,false,false,false,true
7259,4000956396076,52.9757864,-27.7316803,false,false,true,false
7260,4000956626037,259.5035622,60.07712530000001,false,false,true,false
7261,4000956626093,259.4893912,60.0791885,false,true,false,false
7262,4000956626103,259.4925752,60.0800671,false,false,false,true
7263,4000956626383,259.46163140000004,60.085713,false,true,false,false
7264,4000956626429,259.553253,60.092946,false,true,false,false
7265,4000956626445,259.5621673,60.0931179,false,true,false,false
7266,4000956847174,242.31296290000003,65.5136631,false,true,false,false
7267,4000956847371,242.2401775,65.5220781,true,false,false,false
7268,4000956847464,242.29893360000003,65.5248584,false,false,false,true
7269,4000956847471,242.2593641,65.5253174,false,false,false,true
7270,4000956847650,242.3144516,65.53198950000001,false,false,false,true
7271,4000956847692,242.3098018,65.53279549999999,false,false,false,true
7272,4000956847936,242.367446,65.54152140000001,false,true,false,false
7273,4000956848033,242.3121571,65.54436820000001,false,false,false,true
7274,4000956848122,242.246133,65.54708839999999,false,true,false,false
7275,4000956848191,242.3104997,65.5489852,false,false,false,true
7276,4000956848199,242.2368656,65.54912660000001,false,true,false,false
7277,4000956848306,242.2753088,65.5533703,true,false,false,false
7278,4000956848581,242.3289747,65.5641353,false,false,true,false
7279,4000956848714,242.2534958,65.5568637,false,true,false,false
7280,4000956894628,184.8754985,47.233063,false,false,false,true
7281,4000956894940,184.8705127,47.23898610000001,false,true,false,false
7282,4000956897649,149.20522739999996,41.2338708,false,false,false,true
7283,4000956898381,149.25456200000005,41.249609,false,false,false,true
7284,4000956900077,16.042122199999998,2.1810533,false,false,false,true
7285,4000956901375,16.062963399999994,2.1929171000000003,false,false,false,true
7286,4000956902493,16.018130199999998,2.2029243,false,true,false,false
7287,4000956957308,92.5405168,-34.1351523,true,false,false,false
7288,4000956963962,92.5738465,-34.1146124,false,false,false,true
7289,4000956965097,92.5718139,-34.112917,false,true,false,false
7290,4000956965168,92.5721672,-34.11315,false,true,false,false
7291,4000956971303,92.5607128,-34.10205620000001,false,true,false,false
7292,4000957606753,189.1098546,25.9922111,false,false,true,false
7293,4000957615476,189.1235722,26.019529,true,false,false,false
7294,4000957616166,189.1164208,26.0406057,false,false,true,false
7295,4000957618581,164.32276059999995,-3.6768742,false,true,false,false
7296,4000957618648,164.331017,-3.6758142,false,false,true,false
7297,4000957618662,164.33082009999995,-3.6758618,false,false,true,false
7298,4000957618680,164.33070890000005,-3.6751949,false,false,true,false
7299,4000957618682,164.3308927,-3.675313,false,false,true,false
7300,4000957618700,164.3243282,-3.6749241,false,true,false,false
7301,4000957618718,164.3117358,-3.6736265,false,true,false,false
7302,4000957618806,164.32072019999995,-3.6704293,false,false,false,true
7303,4000957618899,164.3007932,-3.6680132,false,true,false,false
7304,4000957619152,164.3202737,-3.661899,false,false,false,true
7305,4000957619344,164.2996061,-3.6571954,false,true,false,false
7306,4000957619652,164.3173131,-3.6477841,false,true,false,false
7307,4000957619950,164.3346986,-3.644317,false,true,false,false
7308,4000958398478,186.7492995,23.9525246,true,false,false,false
7309,4000958398690,186.7194958,23.961225,false,true,false,false
7310,4000958400773,214.99013880000004,52.8962209,false,false,true,false
7311,4000958465101,218.0463189,63.24657480000001,false,false,false,true
7312,4000958465139,218.0073909,63.2493339,false,false,true,false
7313,4000958465187,218.0693856,63.253558,false,false,false,true
7314,4000958465194,218.0486477,63.25444930000001,false,false,false,true
7315,4000958465218,218.0573258,63.2542674,false,false,false,true
7316,4000958465264,217.9910425,63.25846170000001,false,false,true,false
7317,4000958465274,218.0748599,63.25874810000001,false,false,false,true
7318,4000958465291,218.0637054,63.2602098,true,false,false,false
7319,4000958465339,218.0352932,63.2648137,false,true,false,false
7320,4000958465383,218.0307287,63.2680585,false,true,false,false
7321,4000958465411,218.0953691,63.2711274,false,true,false,false
7322,4000958465482,218.066141,63.2766718,false,false,false,true
7323,4000958465485,217.9986839,63.2753387,false,false,true,false
7324,4000958465490,218.0866889,63.27573020000001,false,true,false,false
7325,4000958465501,217.9925672,63.27651820000001,false,false,true,false
7326,4000958465570,217.9975487,63.2822304,true,false,false,false
7327,4000958465690,218.0138951,63.2896683,false,false,false,true
7328,4000958465729,218.018625,63.2917201,false,true,false,false
7329,4000958465834,218.0040089,63.2921381,false,true,false,false
7330,4000958467405,150.0940656,2.2991866,false,true,false,false
7331,4000958467856,150.10036499999995,2.308067,false,false,false,true
7332,4000958468059,150.09463169999995,2.3136489,false,true,false,false
7333,4000958470115,8.0475159,39.6636575,false,false,true,false
7334,4000958874742,215.2158865,53.0779316,false,true,false,false
7335,4000958875441,215.1658414,53.0962095,false,true,false,false
7336,4000958947564,150.5379396,2.649153,false,true,false,false
7337,4000958947590,150.502818,2.6508557,true,false,false,false
7338,4000958947646,150.52891509999995,2.6529921,true,false,false,false
7339,4000958947697,150.52099909999995,2.6561555,false,true,false,false
7340,4000958948106,150.5447048,2.6733305,false,false,true,false
7341,4000958948310,150.5170897,2.6813314,false,true,false,false
7342,4000958948351,150.518031,2.6843069,false,true,false,false
7343,4000959286571,27.9728639,-14.1414965,false,true,false,false
7344,4000959287692,247.1643957,39.5117125,false,false,true,false
7345,4000959288387,247.12079330000003,39.5294641,false,false,true,false
7346,4000959288592,247.1838797,39.5319339,false,false,false,true
7347,4000959288611,247.1169008,39.5323592,false,true,false,false
7348,4000959292821,192.5589728,40.0037846,false,false,false,true
7349,4000959292977,192.57799430000003,40.0175539,false,true,false,false
7350,4000959292993,192.5853701,40.0189513,false,false,false,true
7351,4000959356725,187.5789651,41.7075467,false,false,true,false
7352,4000959360957,187.6214963,41.71599439999999,false,false,false,true
7353,4000959529673,131.37075520000002,3.4565747000000004,false,true,false,false
7354,4000959529773,131.343332,3.460919,false,true,false,false
7355,4000959530026,131.358849,3.4724913,false,true,false,false
7356,4000959530093,131.3741546,3.4750356,false,true,false,false
7357,4000959791976,3.6191669,-30.3689044,false,false,false,true
7358,4000960107755,53.007139,-28.0242573,false,false,false,true
7359,4000960108423,52.9540835,-28.0130617,false,false,false,true
7360,4000960109114,52.99846160000001,-28.0005865,false,false,true,false
7361,4000960111006,0.2665281,-57.8040426,false,false,false,true
7362,4000960391420,149.8128303,1.7048962,false,false,false,true
7363,4000960391943,149.8154491,1.7208332999999998,true,false,false,false
7364,4000960392197,149.80257509999996,1.7307547,false,false,true,false
7365,4000960392491,149.8089244,1.7365928,true,false,false,false
7366,4000960394559,194.2808118,34.3356888,false,false,false,true
7367,4000960720567,53.0130063,-27.9405896,false,false,false,true
7368,4000960846831,206.8943351,-32.8917811,false,false,true,false
7369,4000960847398,206.8476422,-32.8834755,false,false,false,true
7370,4000960847471,206.874813,-32.8829012,false,false,false,true
7371,4000960850373,206.8862787,-32.8573442,false,false,false,true
7372,4000960851851,206.8953378,-32.8464022,false,true,false,false
7373,4000960851873,206.8673196,-32.843996000000004,false,false,false,true
7374,4000960851961,206.8577914,-32.8438478,false,false,true,false
7375,4000960859817,214.5770265,52.6701715,true,false,false,false
7376,4000960860082,214.6193448,52.6760531,false,true,false,false
7377,4000960950999,53.1279545,-27.895499600000004,false,true,false,false
7378,4000961162568,161.980439,12.5260353,false,false,false,true
7379,4000961164599,161.97600119999996,12.5392101,false,true,false,false
7380,4000961165986,162.0170685,12.5445318,false,true,false,false
7381,4000961166297,162.0025016,12.5460672,true,false,false,false
7382,4000961174828,162.0022395,12.567006,false,false,true,false
7383,4000961474246,23.200596,-16.942339899999997,false,true,false,false
7384,4000961474251,23.1549628,-16.9419478,false,true,false,false
7385,4000961474256,23.1749192,-16.9411561,false,false,false,true
7386,4000961474314,23.1519767,-16.9349912,false,true,false,false
7387,4000961474353,23.1842254,-16.9318645,false,false,true,false
7388,4000961474524,23.1564691,-16.9169204,false,false,true,false
7389,4000961474553,23.180399800000004,-16.914897,false,false,true,false
7390,4000961474560,23.1802669,-16.914865600000002,false,false,true,false
7391,4000961474579,23.1554083,-16.8980814,false,true,false,false
7392,4000961474688,23.1947323,-16.910362600000006,false,true,false,false
7393,4000961667433,346.2196779,12.3305326,false,true,false,false
7394,4000961670245,345.3843715,-39.005797,false,false,true,false
7395,4000961670486,345.3375555,-38.98552120000001,false,false,true,false
7396,4000961670550,345.39523010000005,-38.980908,false,false,false,true
7397,4000961670955,345.4183097,-38.9614546,false,true,false,false
7398,4000961671120,345.35839910000016,-38.9448404,false,false,false,true
7399,4000962059071,188.0102521,-1.124699,false,false,true,false
7400,4000962059213,188.0467446,-1.1238615,false,false,false,true
7401,4000962059459,188.0195088,-1.122282,false,true,false,false
7402,4000962059461,188.0195867,-1.1224389,false,true,false,false
7403,4000962061014,188.0481072,-1.1025233,false,false,false,true
7404,4000962073454,346.2051493,12.331200099999998,false,false,false,true
7405,4000962561622,27.82497750000001,22.6198338,false,false,false,true
7406,4000963001746,12.3050806,40.3002074,false,false,false,true
7407,4000963014220,3.8931499,-21.4492143,false,true,false,false
7408,4000963035283,3.8543582,-21.4225464,false,true,false,false
7409,4000963045490,154.985416,8.2218456,false,false,true,false
7410,4000963046755,155.0027393,8.236539200000001,false,true,false,false
7411,4000963047360,154.9906258,8.2495201,false,false,true,false
7412,4000963236139,150.0946888,2.2134666000000003,true,false,false,false
7413,4000963360979,53.45295940000001,-27.9734963,false,false,false,true
7414,4000963361360,53.4445598,-27.9651562,false,true,false,false
7415,4000963361379,53.444564,-27.9649194,false,true,false,false
7416,4000963362836,53.4334911,-27.9394223,false,false,false,true
7417,4000963363883,53.46279540000001,-27.9250869,false,false,true,false
7418,4000963410906,349.1731887,12.7687136,false,false,false,true
7419,4000963411547,349.1822369,12.7951742,false,false,false,true
7420,4000963411832,349.17914249999984,12.7982469,false,false,false,true
7421,4000963615150,54.2618147,-5.0190098,false,true,false,false
7422,4000963615548,209.9465035,62.4899525,false,false,false,true
7423,4000963682769,53.2757359,-27.7730601,false,false,true,false
7424,4000963861066,72.97980799999998,0.0773118,false,true,false,false
7425,4000963861126,72.9663192,0.0832078,false,true,false,false
7426,4000963861293,72.9507167,0.0921285,false,true,false,false
7427,4000963861304,73.00043690000003,0.0934387,false,false,false,true
7428,4000963861455,72.9906048,0.0991419,true,false,false,false
7429,4000963861696,72.9729127,0.106959,false,false,false,true
7430,4000963861803,72.98796159999998,0.1099926999999999,false,true,false,false
7431,4000963861867,72.9816877,0.1118755,false,false,true,false
7432,4000963863161,53.2833215,-27.786144,false,false,false,true
7433,4000963916356,241.0630538,43.2802961,false,false,true,false
7434,4000963916434,241.0168264,43.2852139,false,true,false,false
7435,4000963916527,241.0260643,43.2899285,false,false,true,false
7436,4000963916532,241.07239790000003,43.2907856,true,false,false,false
7437,4000963916632,241.0645576,43.2965331,false,true,false,false
7438,4000963922987,149.69177209999995,2.7041251,false,true,false,false
7439,4000963923414,149.6712442,2.7271195,false,false,false,true
7440,4000963923447,149.6960681,2.7267809,false,false,false,true
7441,4000963923567,149.65576919999995,2.7324987000000003,false,true,false,false
7442,4000963923793,149.64775469999995,2.7455081000000003,false,true,false,false
7443,4000964113093,53.0642884,-27.70578710000001,false,false,true,false
7444,4000964371409,202.7956292,54.8744565,false,false,false,true
7445,4000964371885,202.8011447,54.8868154,false,true,false,false
7446,4000964372175,202.8196302,54.8928801,false,true,false,false
7447,4000964372537,202.7460957,54.9009192,false,false,true,false
7448,4000964424835,34.3479603,-5.228313099999999,false,false,false,true
7449,4000964867448,147.6052631,67.4759593,false,true,false,false
7450,4000964867573,147.5181858,67.47669300000001,false,false,false,true
7451,4000964867741,147.51317930000005,67.47908309999998,true,false,false,false
7452,4000964867913,147.5128895,67.4787648,true,false,false,false
7453,4000964867992,147.5129349,67.4793876,false,false,false,true
7454,4000964868427,147.5610199,67.4830254,false,false,true,false
7455,4000964869462,147.58986519999996,67.48691170000001,false,false,false,true
7456,4000964869572,147.4785051,67.4872114,false,false,true,false
7457,4000964869624,147.4838233,67.4879721,false,true,false,false
7458,4000964869867,147.5234878,67.48921659999999,false,true,false,false
7459,4000964874078,147.6045696,67.50005820000001,false,false,false,true
7460,4000964874648,147.566602,67.5011703,false,false,false,true
7461,4000964879584,147.5883861,67.5100342,true,false,false,false
7462,4000964884880,147.5019575,67.5186588,false,true,false,false
7463,4000964888461,147.5302246,67.51692220000001,true,false,false,false
7464,4000964890918,147.51259199999996,67.52770009999999,false,false,true,false
7465,4000965016173,307.9755237,-40.6211408,false,true,false,false
