col1,SourceID,RA,Dec,s1,s2,s3,s4
11348,4001094753065,345.4197294,-39.0042631,false,true,false,false
11349,4001094753122,345.4233486,-39.0002556,false,true,false,false
11350,4001094753202,345.38138619999995,-38.9952101,true,false,false,false
11351,4001094753440,345.4253143,-38.9796256,false,false,true,false
11352,4001094753573,345.3967852,-38.9738187,false,false,false,true
11353,4001094753648,345.4186187,-38.9698721,false,false,false,true
11354,4001094753761,345.40351880000014,-38.9634023,false,false,false,true
11355,4001094753872,345.3716307,-38.9543774,true,false,false,false
11356,4001094753998,345.3649779,-38.9502529,false,false,true,false
11357,4001095168683,154.4935736,21.8871105,false,true,false,false
11358,4001095168868,154.5316644,21.8805159,false,false,false,true
11359,4001095459507,149.59717859999995,1.5742822,false,false,false,true
11360,4001095459829,149.5986772,1.5871148000000002,false,false,false,true
11361,4001095460193,149.60635469999997,1.6050465,false,false,false,true
11362,4001095460355,149.5832071,1.6123486,false,false,true,false
11363,4001095460422,149.60101269999996,1.622371,false,false,false,true
11364,4001095500466,169.9687377,-12.0034863,false,false,false,true
11365,4001095500531,169.9650816,-12.002000099999998,false,false,true,false
11366,4001095500665,169.981991,-11.9981011,true,false,false,false
11367,4001095500717,170.035087,-11.9960898,false,false,false,true
11368,4001095500748,169.97267549999995,-11.9948665,false,false,false,true
11369,4001095500754,170.0146759,-11.9945238,false,false,false,true
11370,4001095501976,86.7499691,-39.1063869,false,false,false,true
11371,4001095502076,86.7450887,-39.097847,false,true,false,false
11372,4001095502272,86.74954009999998,-39.0863573,false,false,false,true
11373,4001095505687,40.4830745,7.1440754,false,true,false,false
11374,4001095514075,259.2007991,43.1027248,false,true,false,false
11375,4001095572301,189.6240281,62.3437645,false,false,true,false
11376,4001095660911,258.58767,59.9703576,true,false,false,false
11377,4001095660946,258.6495747,59.9717329,false,true,false,false
11378,4001095660973,258.6692674,59.9728373,false,false,true,false
11379,4001095661109,258.59562650000004,59.9806103,false,false,false,true
11380,4001095661169,258.62012680000004,59.98367,false,true,false,false
11381,4001095661301,258.6019552,59.9896576,true,false,false,false
11382,4001095661354,258.6606239,59.99231870000001,false,false,false,true
11383,4001095661427,258.6331981,59.9969539,false,false,false,true
11384,4001095661490,258.6900855,60.0003473,false,false,false,true
11385,4001095661609,258.6769314,60.0056033,false,false,true,false
11386,4001095661660,258.6002491,60.0085934,false,false,false,true
11387,4001095752048,53.26860840000001,-27.8559375,false,false,false,true
11388,4001095947612,340.373076,-64.42043819999999,false,false,false,true
11389,4001095950288,340.4078990000001,-64.4088446,false,false,false,true
11390,4001096296494,67.3964408,-2.9153648,false,true,false,false
11391,4001096299323,150.5315831,2.0544823,false,false,true,false
11392,4001096299559,150.51532590000005,2.0629556,true,false,false,false
11393,4001096299751,150.553249,2.070246,false,true,false,false
11394,4001096299997,150.5548661,2.0795436,false,true,false,false
11395,4001096299999,150.55497659999995,2.0794593,false,false,false,false
11396,4001096300193,150.53624419999997,2.0887308,false,false,true,false
11397,4001096300482,150.5579414,2.0987972000000004,false,false,false,true
11398,4001096300518,150.5144146,2.0964831000000004,false,false,false,true
11399,4001096490050,149.53590680000005,2.860498,false,false,false,true
11400,4001096490296,149.5464878,2.8706408,true,false,false,false
11401,4001096530570,17.158991600000004,-72.86994609999998,false,false,true,false
11402,4001096848537,53.0895167,-27.81702150000001,false,false,false,true
11403,4001096848972,53.0797718,-27.8002206,false,false,false,true
11404,4001097026319,189.5659573,62.2259418,false,false,true,false
11405,4001097026528,53.1071796,-27.917691,true,false,false,false
11406,4001097027518,149.5675732,1.6505878,false,false,false,true
11407,4001097028454,195.229031,27.7642932,true,false,false,false
11408,4001097029983,195.2657102,27.7927591,false,true,false,false
11409,4001097030014,195.2845317,27.7936902,false,false,false,true
11410,4001097049650,180.3876704,-18.984258800000006,false,true,false,false
11411,4001097185207,275.7783253,78.37733490000002,false,false,true,false
11412,4001097185520,275.8598046,78.38831579999999,false,true,false,false
11413,4001097185560,275.8606348,78.38899520000002,false,false,false,false
11414,4001097185811,275.7246324,78.39720129999998,false,false,true,false
11415,4001097301915,158.83319419999995,51.8517805,false,false,false,true
11416,4001097301969,158.7959966,51.8540468,false,false,false,true
11417,4001097302389,158.7779516,51.8691414,false,false,false,true
11418,4001097302652,158.840945,51.87835,false,false,false,true
11419,4001097302716,158.8599256,51.8809814,false,false,true,false
11420,4001097302744,158.80101299999995,51.882574,false,false,false,true
11421,4001097302779,158.82214119999998,51.8843718,false,false,false,true
11422,4001097302803,158.81914880000005,51.8842571,false,false,false,true
11423,4001097302841,158.7790783,51.88578560000001,true,false,false,false
11424,4001097302911,158.80092,51.88994520000001,false,true,false,false
11425,4001097302960,158.8191069,51.889782,false,true,false,false
11426,4001097302995,158.8262989,51.8915473,false,false,false,true
11427,4001097337993,53.15072120000001,-27.7714927,false,false,false,true
11428,4001097388811,44.3094979,-23.4495715,true,false,false,false
11429,4001097388917,44.2849119,-23.4473765,false,true,false,false
11430,4001097388978,44.3034548,-23.4459781,false,true,false,false
11431,4001097389056,44.3076999,-23.4441742,false,false,false,true
11432,4001097389308,44.26612520000001,-23.4374234,true,false,false,false
11433,4001097389527,44.2683188,-23.4321042,false,false,false,true
11434,4001097389912,44.2724389,-23.4205827,false,false,true,false
11435,4001097699368,215.083137,53.03237629999999,false,true,false,false
11436,4001097699865,215.1408683,53.0696116,false,false,false,true
11437,4001097699948,215.1070433,53.0802392,false,true,false,false
11438,4001097741812,150.60511269999995,2.1003058,false,false,true,false
11439,4001097742085,150.5821013,2.1092309,false,false,false,true
11440,4001097742107,150.5920832,2.1093512000000003,false,false,false,true
11441,4001097742119,150.59614480000005,2.1104011000000003,true,false,false,false
11442,4001097742234,150.6143276,2.1145371,false,false,true,false
11443,4001097742842,150.5993796,2.1382416,true,false,false,false
11444,4001097743157,150.5825846,2.1489505,false,false,false,true
11445,4001097781320,188.7905928,62.27132320000001,false,false,false,true
11446,4001097781505,188.8845525,62.2791872,false,false,true,false
11447,4001097781591,188.8355474,62.2832817,false,false,false,true
11448,4001097781641,188.8531333,62.28486410000001,false,false,false,true
11449,4001097781776,188.7904205,62.29105060000001,false,false,false,true
11450,4001097782134,188.8468477,62.3066066,false,false,false,true
11451,4001097782158,188.8539647,62.3093941,false,false,false,true
11452,4001097884743,53.00284179999999,-27.7759687,false,false,false,true
11453,4001098443880,325.0719584,-23.6620296,false,false,false,true
11454,4001098461750,214.8583163,52.7630636,false,false,false,true
11455,4001098461865,214.9088797,52.78411260000001,false,false,false,true
11456,4001098474314,53.15919279999999,-27.9510474,false,false,true,false
11457,4001098483380,7.2668311,43.4076886,true,false,false,false
11458,4001098484417,7.2272294000000015,43.4215318,false,true,false,false
11459,4001098487575,7.2597337,43.4369403,true,false,false,false
11460,4001098487813,7.225127400000001,43.43908,true,false,false,false
11461,4001098488620,7.258223299999999,43.4541181,false,false,true,false
11462,4001098496095,341.3457863,28.1183955,false,false,false,true
11463,4001098496220,341.3408234,28.1235812,true,false,false,false
11464,4001098496751,341.3711605,28.14962490000001,false,false,false,true
11465,4001098496756,341.3490766000001,28.1495109,true,false,false,false
11466,4001098496931,341.3590096000001,28.157293,false,true,false,false
11467,4001098496932,341.3706284,28.1575097,false,false,false,true
11468,4001098497193,341.3513753000001,28.1699756,false,false,true,false
11469,4001098497213,341.3596253,28.1699936,false,false,true,false
11470,4001098497220,341.3598165,28.1703906,false,false,false,false
11471,4001098964085,202.2968825,47.1804755,false,true,false,false
11472,4001099520456,177.4226284,22.4621815,false,false,false,true
11473,4001099524340,357.9038903,-26.2449459,false,false,false,true
11474,4001099524473,357.9106336000001,-26.243016,false,false,false,true
11475,4001099524569,357.90763,-26.2414523,false,false,false,true
11476,4001099524826,357.8853959,-26.2349788,false,false,true,false
11477,4001099525064,357.9271277,-26.2300403,true,false,false,false
11478,4001099525538,357.9285405,-26.2190665,false,false,false,true
11479,4001099526002,357.8984292,-26.2087353,true,false,false,false
11480,4001099526003,357.9234606,-26.20868,false,false,false,true
11481,4001099526257,357.87710130000005,-26.2039122,false,false,false,true
11482,4001099528026,218.34364130000003,33.1015893,true,false,false,false
11483,4001099528052,218.3550772,33.1042922,false,false,false,true
11484,4001099528247,218.350182,33.1192913,true,false,false,false
11485,4001099529204,357.9227298,-26.2514584,true,false,false,false
11486,4001099531627,357.87579700000015,-26.2253675,false,false,true,false
11487,4001099811110,238.9103613,11.1878164,true,false,false,false
11488,4001099811643,238.9329154,11.1983627,false,false,true,false
11489,4001099811717,238.9115548,11.1979431,false,false,true,false
11490,4001100140819,265.2681622,-53.742601,false,false,false,true
11491,4001100474691,164.8075569,-12.9704098,false,false,false,true
11492,4001100474710,164.7823781,-12.9702235,false,false,true,false
11493,4001100474820,164.7740345,-12.9644436,false,false,false,true
11494,4001100475002,164.8033196,-12.953482199999998,false,false,false,true
11495,4001100475036,164.7825479,-12.9533319,false,false,true,false
11496,4001100475216,164.8292957,-12.9445317,false,false,false,true
11497,4001100475499,164.78761830000005,-12.9310314,false,true,false,false
11498,4001100475710,25.3615277,-27.1384941,false,false,true,false
11499,4001100475719,25.364307,-27.1347375,false,false,false,true
11500,4001100475739,25.356051,-27.1335781,false,false,false,true
11501,4001100475762,25.366658,-27.131042600000004,true,false,false,false
11502,4001100475798,25.365001,-27.1280156,false,false,false,true
11503,4001100475985,25.3711772,-27.1172857,false,false,true,false
11504,4001100476088,25.32613060000001,-27.11220530000001,false,false,false,true
11505,4001100476108,25.3484538,-27.111187800000003,false,true,false,false
11506,4001100476133,25.3440691,-27.10922870000001,true,false,false,false
11507,4001100476170,25.3718563,-27.1091425,true,false,false,false
11508,4001100476252,25.3494432,-27.1067315,false,false,true,false
11509,4001100476325,25.3490842,-27.1041358,false,false,true,false
11510,4001100476522,25.3827486,-27.0960712,false,false,false,true
11511,4001100476744,25.362641,-27.0854947,true,false,false,false
11512,4001100476816,25.3607657,-27.0827684,false,false,false,true
11513,4001100476824,25.3624237,-27.0821235,true,false,false,false
11514,4001100476931,25.3747774,-27.0802928,false,true,false,false
11515,4001100476981,25.3533727,-27.0752433,false,false,false,true
11516,4001100483526,177.3572487,22.4607297,false,false,false,true
11517,4001100484265,6.7028649000000025,-71.5659522,false,false,false,true
11518,4001100507165,6.5977823,-71.5346205,false,false,false,true
11519,4001100515661,6.623522299999999,-71.5293882,false,false,false,true
11520,4001100527750,184.2126903,-12.0350632,false,false,false,true
11521,4001100527986,184.1863016,-12.0245624,false,false,true,false
11522,4001100528170,184.1782791,-12.0178821,false,true,false,false
11523,4001100528463,184.1684881,-11.9969965,false,false,true,false
11524,4001100663302,205.5607229,28.2003679,true,false,false,false
11525,4001100664174,205.5984618,28.2174237,true,false,false,false
11526,4001100671006,189.0707143,62.2437139,false,true,false,false
11527,4001101224971,158.7368298,51.8712445,false,true,false,false
11528,4001101225051,158.745097,51.8765308,false,false,false,true
11529,4001101225603,158.7527726,51.8958749,false,false,true,false
11530,4001101225917,158.7301781,51.9065894,false,false,false,true
11531,4001101225961,158.7206726,51.9064073,true,false,false,false
11532,4001101226052,158.73490959999995,51.9098573,false,false,false,true
11533,4001101226078,158.7323699,51.9105468,false,false,false,true
11534,4001101226082,158.73440469999997,51.9096376,false,false,false,true
11535,4001101226164,158.7259979,51.9131605,false,false,false,true
11536,4001101226172,158.7522096,51.9126598,false,false,false,true
11537,4001101226195,158.70928480000003,51.9136911,false,false,true,false
11538,4001101226245,158.7044642,51.9152949,false,false,true,false
11539,4001101226377,158.70969399999996,51.9255425,false,false,false,true
11540,4001101226451,158.71012130000005,51.924995,false,false,false,false
11541,4001101226503,158.7262409,51.91999179999999,false,false,false,true
11542,4001101226505,158.7442294,51.9222364,false,true,false,false
11543,4001101226509,158.7309749,51.9197084,false,false,false,true
11544,4001101446900,215.3362395,53.1307643,false,false,false,true
11545,4001101507846,189.0626303,62.10365210000001,true,false,false,false
11546,4001101508111,189.1041027,62.1533814,false,true,false,false
11547,4001101765784,90.0728958,-43.901956,true,false,false,false
11548,4001101766041,90.05367009999998,-43.8912874,false,true,false,false
11549,4001101766415,90.0685373,-43.8786,true,false,false,false
11550,4001101766547,90.0871886,-43.8685994,false,false,false,true
11551,4001101766549,90.04713879999998,-43.8759807,true,false,false,false
11552,4001101837564,205.387006,28.5838792,true,false,false,false
11553,4001102105383,52.436474200000006,-2.2125134,false,false,true,false
11554,4001102121708,52.4060907,-2.2050688,false,false,false,true
11555,4001102145289,210.525519,54.3584845,false,false,false,true
11556,4001102157819,118.4173551,50.2882283,false,false,true,false
11557,4001102158331,118.394274,50.3334549,false,false,false,true
11558,4001102158396,118.4093957,50.3364506,false,false,false,true
11559,4001102175735,210.551304,54.34629350000001,false,false,false,true
11560,4001102216861,53.096227,-27.9259583,false,false,true,false
11561,4001102677772,35.2469648,35.9210766,false,true,false,false
11562,4001102678417,35.2768041,35.9539878,false,false,false,true
11563,4001102682269,265.065172,69.02560799999999,false,false,false,true
11564,4001102682471,265.0814578,69.0364995,false,true,false,false
11565,4001102682852,265.0587818,69.0592806,false,false,false,true
11566,4001102682890,265.065105,69.0607445,false,true,false,false
11567,4001102683086,265.1090108,69.0651783,true,false,false,false
11568,4001102811567,170.1310425,-12.0714983,false,false,false,true
11569,4001102811608,170.12679530000003,-12.0705789,false,false,false,true
11570,4001102811620,170.1375486,-12.0691961,false,true,false,false
11571,4001102811936,170.0989878,-12.0623669,false,false,false,true
11572,4001102812476,170.1040284,-12.0490405,true,false,false,false
11573,4001102812560,170.1350238,-12.0469774,false,true,false,false
11574,4001102812650,170.1200383,-12.0441692,false,false,true,false
11575,4001102812963,170.1059111,-12.0334703,true,false,false,false
11576,4001102813135,163.2896566,57.27683689999999,true,false,false,false
11577,4001102813632,163.3302753,57.3126834,false,false,false,true
11578,4001102813734,163.3105178,57.3227728,false,true,false,false
11579,4001102813761,163.35640569999995,57.31932020000001,false,false,false,true
11580,4001102813803,163.31545730000005,57.3280541,false,false,false,true
11581,4001102815481,73.50738879999999,-3.0155067000000004,false,true,false,false
11582,4001102816103,73.5344343,-2.9918248,false,false,true,false
11583,4001102816154,73.51302559999998,-2.9898733,false,false,false,true
11584,4001102816176,73.50544479999998,-2.9893452000000003,false,false,false,true
11585,4001102816362,73.4946219,-2.9827194,false,false,true,false
11586,4001102816669,73.5022293,-2.9708659,false,false,false,true
11587,4001102951032,53.29518879999999,-27.74698230000001,true,false,false,false
11588,4001102951085,53.27569739999999,-27.7377001,false,false,true,false
11589,4001102951468,53.3222845,-27.7089658,false,false,true,false
11590,4001102951512,53.3254022,-27.705761100000004,false,false,false,true
11591,4001102951934,189.33633390000003,62.1025057,false,false,false,true
11592,4001102951955,189.3679175,62.1047744,false,false,false,true
11593,4001102951988,189.38548280000003,62.10971479999999,false,false,false,true
11594,4001102951998,189.3570513,62.11057660000001,false,false,true,false
11595,4001102952110,189.2989165,62.11934760000001,false,false,false,true
11596,4001102952154,189.288285,62.1227789,false,false,false,true
11597,4001102952385,189.3780947,62.1368183,false,false,false,true
11598,4001102953076,259.2791793,59.3578369,false,false,true,false
11599,4001102953303,259.2872048,59.3675834,true,false,false,false
11600,4001102953704,259.2494534,59.382284,true,false,false,false
11601,4001102953739,259.2557196,59.3829887,false,false,false,true
11602,4001102953948,259.25658050000004,59.39250420000001,false,false,false,true
11603,4001102953958,259.2563025,59.3926289,false,false,false,false
11604,4001102954056,259.2562128,59.39780260000001,false,false,true,false
11605,4001103049715,189.4793041,62.16789910000001,false,false,false,true
11606,4001103049721,189.4666374,62.1689623,true,false,false,false
11607,4001103049773,189.4658758,62.1765536,false,true,false,false
11608,4001103049903,189.5358213,62.18744820000001,false,false,true,false
11609,4001103050131,189.4584439,62.1993896,false,false,false,true
11610,4001103050509,189.5279632,62.21168050000001,true,false,false,false
11611,4001103053808,184.8656744,47.1747693,true,false,false,false
11612,4001103083018,114.6292189,65.45192519999999,false,false,true,false
11613,4001103093619,73.53827120000003,-2.9680025000000003,false,false,false,true
11614,4001103093781,73.58643640000003,-2.9628372000000005,false,true,false,false
11615,4001103094212,73.5665697,-2.9472198,false,false,false,true
11616,4001103094355,73.56403,-2.941595,false,false,true,false
11617,4001103106784,159.8661078,1.6760631,true,false,false,false
11618,4001103109080,159.82894840000003,1.7096228999999998,false,false,false,true
11619,4001103109095,159.82880669999997,1.7094381,false,false,false,true
11620,4001103109101,159.82902109999995,1.7093334999999998,false,false,false,false
11621,4001103111098,159.8355375,1.718898,true,false,false,false
11622,4001103174892,53.171953,-27.9518666,false,false,false,true
11623,4001103176947,30.6224634,-76.3594282,false,false,false,true
11624,4001103177487,30.6739743,-76.349547,true,false,false,false
11625,4001103177788,30.5987425,-76.34415329999999,false,false,true,false
11626,4001103177925,30.5151377,-76.3409953,false,false,false,true
11627,4001103179382,30.5330646,-76.33271620000002,false,false,false,true
11628,4001103180214,30.4951521,-76.31106770000002,false,false,false,true
11629,4001103180463,30.484621,-76.3246576,false,false,true,false
11630,4001103180521,30.486707,-76.3250979,false,true,false,false
11631,4001103180561,30.6375765,-76.3171588,false,false,false,true
11632,4001103184247,214.8034339,52.7442076,false,false,false,true
11633,4001103263483,183.2665934,43.7000706,false,true,false,false
11634,4001103263640,183.2931978,43.7009265,false,false,true,false
11635,4001103264065,183.2873576,43.7038085,false,false,false,true
11636,4001103264810,183.3514268,43.7080633,true,false,false,false
11637,4001103268294,229.5331746,42.712758,true,false,false,false
11638,4001103513022,167.716173,28.7104075,true,false,false,false
11639,4001103513225,167.6945145,28.725111,false,false,false,true
11640,4001103513300,167.7179591,28.7298542,false,false,true,false
11641,4001103513339,167.6608601,28.73193950000001,true,false,false,false
11642,4001103513542,167.7083694,28.7440828,true,false,false,false
11643,4001103513774,167.6841028,28.7550859,false,false,true,false
11644,4001103835691,169.60121730000003,-32.791525,false,false,false,true
11645,4001104189241,186.7618502,33.5632393,false,false,false,true
11646,4001104190387,307.9179192,-40.6389469,true,false,false,false
11647,4001104191054,307.9707562,-40.6168298,true,false,false,false
11648,4001104191228,307.9788833,-40.611549,false,false,false,true
11649,4001104191253,307.9808408,-40.6113039,false,false,true,false
11650,4001104191781,307.9146908,-40.5950404,false,false,false,true
11651,4001104247313,186.7649743,33.5656099,true,false,false,false
11652,4001104261467,12.2982152,40.2798095,false,false,false,true
11653,4001104261980,12.2540646,40.2971518,true,false,false,false
11654,4001104262258,12.3018671,40.3061567,false,false,false,true
11655,4001104420428,186.4611581,18.3000042,true,false,false,false
11656,4001104543142,195.2336046,27.9647233,false,false,true,false
11657,4001104543184,195.2043942,27.9660397,false,true,false,false
11658,4001104543260,195.2514411,27.9703589,false,false,false,true
11659,4001104543538,195.2222193,27.986280600000004,true,false,false,false
11660,4001104617959,275.7426002,78.3688862,true,false,false,false
11661,4001104618291,275.9405097,78.3837387,false,true,false,false
11662,4001104618607,275.7687989,78.39681759999998,false,false,true,false
11663,4001104618874,275.8841236,78.4074699,false,false,false,true
11664,4001105303521,149.8786244,2.6012636,false,true,false,false
11665,4001105303525,149.8570205,2.6026983,false,false,false,true
11666,4001105303898,149.859046,2.616082,false,true,false,false
11667,4001105304105,149.8460549,2.6249717,false,true,false,false
11668,4001105304125,149.8452284,2.6254892999999995,true,false,false,false
11669,4001105304413,149.8632795,2.6363797000000004,true,false,false,false
11670,4001105304440,149.8491919,2.6380182,false,false,true,false
11671,4001105304509,149.85414509999995,2.6408576,false,true,false,false
11672,4001105304605,149.8553574,2.6545502,false,false,false,true
11673,4001105304662,149.8884801,2.6457538,false,false,true,false
11674,4001105304703,149.876363,2.6489146,false,true,false,false
11675,4001105399930,149.765453,2.2449817000000003,false,false,true,false
11676,4001105400402,149.77553669999998,2.2615164,false,true,false,false
11677,4001105400645,149.7431253,2.2698357,false,false,false,true
11678,4001105400960,149.766959,2.2805186,false,false,false,true
11679,4001105401112,149.759679,2.2851312000000004,false,true,false,false
11680,4001105401133,149.74155109999995,2.2856245,false,true,false,false
11681,4001105401351,149.73252209999995,2.2977649,true,false,false,false
11682,4001105862346,150.51375919999995,2.4516718,false,true,false,false
11683,4001105862365,150.47618,2.4538965,true,false,false,false
11684,4001105862623,150.4688382,2.4690950000000003,false,false,false,true
11685,4001105862680,150.4910832,2.4738329,false,false,false,true
11686,4001105863311,11.5243605,40.6816929,false,false,false,true
11687,4001105868442,11.5188662,40.7068416,false,false,false,true
11688,4001105871944,11.5643256,40.7222341,false,false,false,true
11689,4001105872286,11.5296232,40.7241496,false,false,false,true
11690,4001105874115,11.5399103,40.7400599,false,false,false,true
11691,4001106333196,210.6859672,54.3275284,false,false,false,true
11692,4001106432139,0.826305,16.122053,true,false,false,false
11693,4001106432408,0.8042819999999999,16.12169,false,false,false,true
11694,4001106432518,0.8265805,16.122378599999998,true,false,false,false
11695,4001106642050,359.9506297,-50.1842029,true,false,false,false
11696,4001106642282,359.9420712,-50.1687901,false,false,false,true
11697,4001106642366,359.9506714,-50.1631171,false,true,false,false
11698,4001106642409,359.9579022,-50.1606709,false,false,true,false
11699,4001106642476,359.9272973,-50.1551974,false,false,true,false
11700,4001106920736,35.3023976,35.92564820000001,false,false,true,false
11701,4001106920761,35.3124021,35.9267776,false,false,false,true
11702,4001106920884,35.2342995,35.9320343,false,false,false,true
11703,4001106920963,35.2695152,35.936595200000006,false,false,false,true
11704,4001106921242,35.2712591,35.9506055,false,true,false,false
11705,4001106922695,53.2286927,-27.831375800000004,false,false,false,true
11706,4001106925243,218.715828,3.6373815,false,false,false,true
11707,4001106991172,11.547253,-24.8740178,false,false,false,true
11708,4001107501348,150.0891679,1.8078418,false,false,false,true
11709,4001107502026,150.09351750000005,1.8393042,false,false,false,true
11710,4001107526384,188.9130232,12.459274,false,true,false,false
11711,4001107527098,188.8885591,12.5071842,false,false,false,true
11712,4001107527160,188.928138,12.5069917,true,false,false,false
11713,4001107527165,188.9103327,12.507807,false,true,false,false
11714,4001107527392,188.9091556,12.5186857,false,false,false,true
11715,4001107540327,345.341311,-38.9976536,false,false,false,true
11716,4001107540473,345.3722109,-38.9896601,false,false,true,false
11717,4001107540571,345.3598392,-38.9837187,false,false,false,true
11718,4001107561923,12.2446315,40.2833268,false,false,false,true
11719,4001107669558,149.5303791,2.7298156,false,false,false,true
11720,4001107669645,149.525577,2.7362906,false,false,false,true
11721,4001107669753,149.4926437,2.7387372,false,false,true,false
11722,4001107670180,149.530279,2.7599091,false,false,false,true
11723,4001107675406,149.62449619999995,1.9497085,false,false,true,false
11724,4001107675499,149.64237849999995,1.9534058,false,true,false,false
11725,4001107675555,149.65516409999995,1.9570684,false,false,true,false
11726,4001107675708,149.6282198,1.9637672,false,false,true,false
11727,4001107675709,149.6279394,1.9639401,false,false,false,true
11728,4001107676017,149.63087180000005,1.979121,false,false,true,false
11729,4001107676062,149.6408614,1.9806394,false,false,false,true
11730,4001107719865,170.0785179,-11.9566135,false,true,false,false
11731,4001107720232,170.0642746,-11.9428112,false,false,false,true
11732,4001107720409,170.0784007,-11.9378872,false,true,false,false
11733,4001107720714,170.09217900000004,-11.9295158,false,true,false,false
11734,4001107720728,170.08594419999997,-11.930139,false,false,true,false
11735,4001107720964,170.09287609999996,-11.9237632,false,true,false,false
11736,4001107720989,170.07967140000005,-11.9222467,true,false,false,false
11737,4001107721006,170.07406819999997,-11.9228413,true,false,false,false
11738,4001107721234,170.082801,-11.9151108,false,true,false,false
11739,4001107721423,170.0728981,-11.9074349,true,false,false,false
11740,4001107721480,170.0775046,-11.8983809,false,true,false,false
11741,4001107721530,170.0641388,-11.9029481,false,true,false,false
11742,4001107723841,57.90368220000001,-9.9662719,true,false,false,false
11743,4001107723928,57.8879056,-9.9624981,true,false,false,false
11744,4001107724031,57.9073907,-9.9533401,true,false,false,false
11745,4001107724208,57.8906878,-9.939503,false,true,false,false
11746,4001107724284,57.942028500000006,-9.9330655,false,false,false,true
11747,4001107726735,189.201937,62.1094981,false,false,false,true
11748,4001107732344,189.0169883,62.3304647,false,false,true,false
11749,4001107733378,138.8505498,-0.9475544,false,false,false,true
11750,4001107733410,138.8361594,-0.9435582,false,false,false,true
11751,4001107733424,138.847247,-0.942353,true,false,false,false
11752,4001107733445,138.83247350000002,-0.9404917,true,false,false,false
11753,4001107733491,138.8369416,-0.9385513,false,false,false,true
11754,4001107733615,138.8057207,-0.9305657,false,false,true,false
11755,4001107733637,138.8519926,-0.92842,true,false,false,false
11756,4001107733692,138.8168593,-0.9245219,false,true,false,false
11757,4001107733720,138.8474937,-0.9221573,false,false,true,false
11758,4001107733731,138.8444102,-0.9222889,true,false,false,false
11759,4001107733836,138.816072,-0.9154548,false,false,false,true
11760,4001107733854,138.8093593,-0.9139517,false,true,false,false
11761,4001107733931,138.8588028,-0.9082176,false,true,false,false
11762,4001107733967,138.8206295,-0.9049633,false,true,false,false
11763,4001107733991,138.8206685,-0.9026376,true,false,false,false
11764,4001107734043,138.83675530000002,-0.8947328999999999,false,false,true,false
11765,4001107904112,146.1202161,69.19032929999999,false,false,false,true
11766,4001107905454,146.1886933,69.2038997,false,false,false,true
11767,4001107907709,146.1315484,69.2284645,false,false,false,true
11768,4001107907757,12.5606739,-0.6696618000000001,false,false,false,true
11769,4001107907768,12.5541037,-0.6687496,false,false,true,false
11770,4001107907861,12.5793138,-0.6575207,false,false,true,false
11771,4001107907949,12.5657279,-0.6489505,true,false,false,false
11772,4001107908205,12.5611428,-0.6239458000000001,false,false,false,true
11773,4001107908213,12.5610353,-0.6236751,false,false,false,false
11774,4001108905513,69.9042151,-29.1067484,false,false,false,true
11775,4001108905923,150.0795264,2.1642718,false,false,true,false
11776,4001108910573,148.5465836,69.1343452,false,false,false,true
11777,4001108916313,148.4910976,69.1470405,false,false,true,false
11778,4001109039060,28.1690252,-14.1054098,false,false,false,true
11779,4001109039075,28.1695461,-14.1056668,false,false,false,false
11780,4001109039129,28.164509,-14.1037423,true,false,false,false
11781,4001109039666,28.1596278,-14.0785782,true,false,false,false
11782,4001109172790,327.3369245,9.8370454,false,false,false,true
11783,4001109172912,327.3048901,9.839479,false,false,false,true
11784,4001109173348,327.3565621,9.8546209,false,true,false,false
11785,4001109174138,327.3238528,9.8785159,false,false,false,true
11786,4001109663187,267.3482627,70.2604157,false,false,true,false
11787,4001109697230,152.0873885,12.285448,false,false,false,true
11788,4001109748683,213.1746722,-0.5755720999999999,false,false,false,true
11789,4001109748735,213.1745414,-0.5754282,false,false,false,false
11790,4001109896178,149.65163059999998,2.0010504,true,false,false,false
11791,4001109896766,149.6465681,2.0246763,true,false,false,false
11792,4001109902668,141.3220876,-76.61000940000002,true,false,false,false
11793,4001109906764,141.40780800000005,-76.5823803,true,false,false,false
11794,4001109907087,141.407737,-76.5692292,false,true,false,false
11795,4001109923024,206.8651905,-11.7652599,false,false,true,false
11796,4001109923031,206.8757956,-11.7644809,false,false,false,true
11797,4001109951054,189.2610416,62.2618841,false,false,false,true
11798,4001109954514,31.6267373,20.8583769,true,false,false,false
11799,4001109957373,13.1141732,-26.603242600000005,false,false,false,true
11800,4001110382031,53.2010817,-27.740124,false,false,false,true
11801,4001110619882,165.94465559999998,28.7973374,false,false,false,true
11802,4001110620236,165.9154321,28.8247134,false,false,false,true
11803,4001110620690,165.92915180000003,28.8398983,false,false,false,true
11804,4001110624783,327.3410702,9.8609389,true,false,false,false
11805,4001110624797,327.3416422,9.8610612,true,false,false,false
11806,4001110624886,327.3261871,9.8650201,false,false,false,true
11807,4001110852947,28.1440395,-13.9057813,false,false,false,true
11808,4001110853023,28.1401935,-13.9027706,false,false,false,true
11809,4001110853549,28.1734654,-13.8899185,false,false,true,false
11810,4001110854077,28.1792789,-13.8775702,false,false,true,false
11811,4001110854528,28.138481800000005,-13.8676704,false,true,false,false
11812,4001110923780,7.575645,41.60565379999999,false,false,false,true
11813,4001110949597,9.7872555,48.4677953,false,true,false,false
