"col1","SourceID","RA_1a","Dec_1a","isStageOne","isStageTwo","isStageThree","isStageFour","ra_1","dec_1","type_1","zpdf_1","zpdf_l68_1","zpdf_h68_1","zminchi2_1","chi2_best_1","m_i_1","m_z_1","m_k_1","mass_med_1","mass_med_min68_1","mass_med_max68_1","mass_best_1","sfr_med_1","sfr_med_min68_1","sfr_med_max68_1","sfr_best_1","Separation_1","ra_2","dec_2","type_2","zpdf_2","zpdf_l68_2","zpdf_h68_2","zminchi2_2","chi2_best_2","m_i_2","m_z_2","m_k_2","mass_med_2","mass_med_min68_2","mass_med_max68_2","mass_best_2","sfr_med_2","sfr_med_min68_2","sfr_med_max68_2","sfr_best_2","Separation_2"
3354,4000814279494,149.876485,2.4646646,0,1,0,0,149.876647,2.464722,0,0.703,0.692,0.716,0.703,2.0957857143,-22.113,-22.437,-23.207,10.541,10.505,10.583,10.548,1.426,1.336,1.499,1.415,0.6182178692583556,149.876095,2.463546,0,0.692,0.296,1.243,0.228,0.37061346154,-16.787,-16.988,-17.132,7.856,7.622,8.062,7.488,-0.732,-1.092,-0.393,0.148,4.264267717450166
3355,4000814279754,149.89690369999997,2.4746078,1,0,0,0,149.896667,2.475427,0,0.722,0.714,0.729,0.723,1.5937758621,-22.504,-22.637,-22.811,10.232,10.192,10.278,10.228,1.603,1.529,1.678,1.593,3.0695379446755333,149.896667,2.475427,0,0.722,0.714,0.729,0.723,1.5937758621,-22.504,-22.637,-22.811,10.232,10.192,10.278,10.228,1.603,1.529,1.678,1.593,3.0695379446755333
3380,4000814714619,150.2716871,2.5318258,0,0,1,0,150.271292,2.531271,0,1.305,1.141,1.388,1.36,1.4410038462,-20.983,-20.925,-21.425,9.834,9.706,9.936,9.86,1.149,0.899,1.396,1.095,2.4511810214767484,150.271292,2.531271,0,1.305,1.141,1.388,1.36,1.4410038462,-20.983,-20.925,-21.425,9.834,9.706,9.936,9.86,1.149,0.899,1.396,1.095,2.4511810214767484
3381,4000814714723,150.2895132,2.536999,0,1,0,0,150.289517,2.537272,0,0.361,0.35,0.375,0.357,1.7174068966,-19.714,-19.873,-20.098,9.41,9.363,9.459,9.317,-0.109,-0.186,-0.032,-0.182,0.982895017632174,150.288239,2.537026,0,1.314,1.162,1.445,1.146,0.74814285714,-20.258,-20.519,-20.252,9.041,8.877,9.148,9.103,0.582,0.451,0.894,0.484,4.583654584646956
3382,4000814715179,150.2739681,2.5533427000000004,0,1,0,0,150.27317,2.552712,2,0.688,0.681,0.696,0.688,3.3418586207,-22.8,-23.092,-23.536,11.15,11.116,11.184,11.148,-0.246,-0.399,-0.147,-0.187,3.659771859182382,150.27317,2.552712,2,0.688,0.681,0.696,0.688,3.3418586207,-22.8,-23.092,-23.536,11.15,11.116,11.184,11.148,-0.246,-0.399,-0.147,-0.187,3.659771859182382
3383,4000814715202,150.26105680000003,2.5549671000000003,0,1,0,0,150.260987,2.555165,0,0.747,0.734,0.792,0.739,1.7702214286,-22.74,-22.963,-23.398,10.715,10.667,10.757,10.708,1.404,1.331,1.474,1.435,0.7553720331440548,150.26003,2.554938,0,3.664,3.191,4.146,4.28,1.3592409091,-20.976,-21.02,-20.682,9.097,8.639,9.539,9.07,0.812,0.424,0.969,0.405,3.6942910800376025
3384,4000814715392,150.3064511,2.5619707000000003,0,0,1,0,150.306403,2.562275,0,3.029,3.005,3.05,3.03,2.5930653846,-22.589,-22.784,-22.939,9.885,9.809,9.938,9.89,1.901,1.832,1.97,1.896,1.1090540553092672,150.306447,2.562618,0,0.712,0.703,0.719,0.712,1.9167931034,-21.15,-21.366,-21.309,9.682,9.609,9.729,9.718,0.752,0.656,1.006,0.744,2.3303266510492624
3385,4000814715511,150.2678611,2.5670728,0,0,0,1,150.267708,2.567055,0,0.479,0.472,0.487,0.479,3.0266034483,-21.086,-21.235,-21.207,9.536,9.483,9.591,9.542,1.14,1.043,1.226,1.071,0.5543231958206581,,,,,,,,,,,,,,,,,,,,
3386,4000814715734,150.31064819999995,2.5788952000000003,1,0,0,0,150.310465,2.579327,0,1.151,1.128,1.163,1.156,1.2923428571,-21.508,-21.494,-21.427,9.481,9.357,9.542,9.38,1.221,1.102,1.616,1.65,1.6883405879455247,150.311126,2.578914,0,0.735,0.521,0.944,0.967,1.1405296296,-18.162,-17.171,-16.891,7.899,7.759,8.02,8.022,-0.641,-0.888,-0.429,-0.895,1.7196702462127447
3387,4000814715745,150.2983614,2.5709651,1,0,0,0,150.298377,2.57036,0,0.427,0.418,0.435,0.426,5.4042068966,-21.463,-21.78,-22.327,9.967,9.923,10.004,9.992,1.804,1.733,1.872,1.85,2.179082350563125,150.298377,2.57036,0,0.427,0.418,0.435,0.426,5.4042068966,-21.463,-21.78,-22.327,9.967,9.923,10.004,9.992,1.804,1.733,1.872,1.85,2.179082350563125
3405,4000814982649,150.7178686,1.9912827,0,0,0,1,150.717904,1.991525,0,0.533,0.525,0.54,0.534,10.636344828,-22.684,-23.017,-23.615,10.717,10.644,10.775,10.714,1.753,1.639,2.011,1.692,0.8815292057202371,,,,,,,,,,,,,,,,,,,,
3406,4000814982677,150.7177454,1.9911532,0,0,0,0,150.716385,1.99153,0,1.285,0.864,2.261,1.307,0.50180384615,-18.841,-19.006,-19.011,8.634,8.429,8.809,8.38,0.2,-0.082,0.482,0.744,5.078975861893002,150.717636,1.989684,0,0.77,0.388,1.278,0.103,0.678576,-16.905,-17.032,-16.974,7.675,7.437,7.884,7.717,-0.859,-1.162,-0.554,-1.003,5.303745205519915
3407,4000814982973,150.72664719999997,2.0042058000000003,0,1,0,0,150.726713,2.005008,0,0.3,0.292,0.308,0.299,1.1580678571,-19.079,-19.186,-19.035,9.002,8.966,9.037,9.0,-0.499,-0.568,-0.43,-0.499,2.8976068405785065,150.726713,2.005008,0,0.3,0.292,0.308,0.299,1.1580678571,-19.079,-19.186,-19.035,9.002,8.966,9.037,9.0,-0.499,-0.568,-0.43,-0.499,2.8976068405785065
3408,4000814983027,150.7422612,2.0052825,0,1,0,0,150.741434,2.005929,0,3.181,2.984,3.305,3.246,0.43564074074,-22.434,-22.6,-22.604,10.221,10.134,10.313,10.318,1.458,1.117,1.586,1.132,3.778086376432857,150.741434,2.005929,0,3.181,2.984,3.305,3.246,0.43564074074,-22.434,-22.6,-22.604,10.221,10.134,10.313,10.318,1.458,1.117,1.586,1.132,3.778086376432857
3409,4000815070677,149.5903535,1.9052768,1,0,0,0,149.590578,1.905741,0,0.621,0.613,0.628,0.621,3.1153607143,-22.251,-22.399,-22.785,10.456,10.418,10.492,10.452,0.907,0.834,0.98,0.868,1.8560999703149592,149.590578,1.905741,0,0.621,0.613,0.628,0.621,3.1153607143,-22.251,-22.399,-22.785,10.456,10.418,10.492,10.452,0.907,0.834,0.98,0.868,1.8560999703149592
3410,4000815071147,149.55893899999995,1.9224575,0,1,0,0,149.559341,1.922832,0,0.531,0.524,0.538,0.532,5.449137931,-22.429,-22.8,-23.549,10.525,10.479,10.569,10.57,1.804,1.733,1.873,1.876,1.9772894594228405,149.558679,1.921778,0,1.639,1.243,2.154,1.832,0.88022307692,-18.746,-18.923,-19.553,8.592,8.34,8.786,8.21,0.28,0.111,0.599,0.58,2.618970185661968
3411,4000815071243,149.5574976,1.9235491,0,0,1,0,149.557721,1.923642,0,2.475,2.389,2.499,2.489,2.3989703704,-23.755,-23.448,-23.266,10.199,10.162,10.24,10.206,2.302,2.232,2.37,2.301,0.8705879169870776,149.557843,1.923926,0,2.417,2.321,2.546,2.547,2.3713222222,-21.628,-21.718,-21.854,9.622,9.551,9.685,9.633,1.2,1.128,1.27,1.198,1.8399498578775286
3412,4000815071617,149.5799711,1.9363136000000003,1,0,0,0,149.580153,1.9369,0,0.788,0.774,0.813,0.78,2.7366666667,-21.481,-21.686,-22.057,10.231,10.165,10.29,10.242,0.783,0.619,1.121,0.743,2.2101618929602376,149.580603,1.936572,0,0.621,0.613,0.628,0.622,1.0114571429,-21.579,-21.796,-22.01,9.984,9.949,10.027,9.976,1.294,1.226,1.366,1.24,2.4564882796025493
3413,4000815071784,149.5849927,1.9426756,1,0,0,0,149.584376,1.942255,0,0.605,0.595,0.613,0.605,3.1865,-21.514,-21.877,-22.787,10.4,10.366,10.434,10.374,1.105,1.033,1.176,1.074,2.6862520924482505,149.584376,1.942255,0,0.605,0.595,0.613,0.605,3.1865,-21.514,-21.877,-22.787,10.4,10.366,10.434,10.374,1.105,1.033,1.176,1.074,2.6862520924482505
3414,4000815071868,149.6138329,1.9391506,0,1,0,0,149.614197,1.939609,0,0.312,0.304,0.319,0.312,0.95837857143,-20.29,-20.494,-20.54,9.915,9.724,9.973,9.978,-1.254,-1.428,-1.147,-1.123,2.1069921987635123,149.613085,1.939141,0,1.06,0.841,1.564,1.033,0.68068461538,-18.524,-18.638,-18.691,8.428,8.237,8.59,8.445,0.003,-0.226,0.269,0.109,2.6911200441040313
3415,4000815073012,150.0360754,2.4940737,1,0,0,0,150.036135,2.494096,0,1.005,0.997,1.014,1.005,3.7236428571,-22.815,-23.05,-23.476,10.595,10.56,10.633,10.58,1.8,1.732,1.868,1.815,0.22889669140302912,150.036129,2.493307,0,0.934,0.826,1.021,0.852,1.5619884615,-18.814,-19.033,-18.746,8.867,8.647,9.05,9.009,0.002,-0.348,0.344,-0.203,2.7668439584533115
3416,4000815073065,150.0335471,2.502348200000001,1,0,0,0,150.033011,2.502937,0,0.381,0.373,0.388,0.382,3.4515517241,-21.793,-22.139,-22.615,10.5,10.466,10.534,10.563,0.6,0.532,0.668,0.701,2.865429641888931,150.033011,2.502937,0,0.381,0.373,0.388,0.382,3.4515517241,-21.793,-22.139,-22.615,10.5,10.466,10.534,10.563,0.6,0.532,0.668,0.701,2.865429641888931
3429,4000816029352,150.5832733,2.0506047,1,0,0,0,150.583352,2.050818,0,0.582,0.564,0.597,0.592,0.94653333333,-19.92,-19.779,-19.964,9.207,9.166,9.243,9.223,0.332,0.242,0.407,0.346,0.8184174552442551,150.582855,2.050512,0,0.575,0.56,0.588,0.576,1.1992703704,-19.142,-19.163,-19.047,8.705,8.654,8.763,8.66,0.201,0.102,0.286,0.203,1.5414734175611264
3430,4000816029438,150.5952831,2.0539827,0,0,0,1,150.595362,2.054224,0,0.594,0.585,0.604,0.592,1.7133275862,-21.235,-21.244,-21.314,9.747,9.713,9.783,9.749,0.901,0.832,0.969,0.883,0.913881837720016,,,,,,,,,,,,,,,,,,,,
3431,4000816029697,150.568829,2.0621001,0,0,1,0,150.569256,2.062071,0,0.791,0.783,0.798,0.791,3.6014827586,-22.782,-23.183,-23.932,10.889,10.85,10.938,10.867,1.757,1.666,1.845,1.734,1.539772405923971,150.568064,2.062104,0,4.082,0.5,4.237,4.152,0.67405185185,-21.753,-21.286,-20.932,9.402,9.263,9.546,9.339,1.345,1.204,1.445,1.338,2.752252356394917
3432,4000816030141,150.58636130000005,2.0799451,0,0,1,0,150.586458,2.080269,0,0.88,0.872,0.888,0.88,1.9800793103,-22.385,-22.652,-22.83,10.209,10.169,10.243,10.225,1.6,1.532,1.668,1.566,1.2168307839990626,150.587444,2.080104,0,0.447,0.082,0.697,0.484,0.52283076923,-16.404,-16.549,-16.415,7.358,7.179,7.564,7.143,-0.917,-1.237,-0.61,-0.197,3.9369324989083436
3433,4000816030228,150.5687252,2.0822763,1,0,0,0,150.568831,2.08249,0,0.66,0.594,0.668,0.664,1.7597107143,-21.161,-21.358,-21.695,9.952,9.915,9.987,9.97,0.898,0.823,0.974,0.914,0.85833052843909,150.569112,2.081846,0,0.069,0.049,0.111,0.061,0.69926296296,-13.513,-13.62,-13.865,7.114,7.014,7.21,6.755,-2.976,-4.693,-2.523,-4.545,2.0823280370984114
3434,4000816030247,150.6052496,2.0823414,0,1,0,0,150.605399,2.082469,0,1.382,1.36,1.403,1.385,2.3162678571,-22.975,-22.915,-23.253,10.25,10.215,10.284,10.243,2.001,1.932,2.069,2.017,0.707037149489675,150.605813,2.083016,0,2.119,1.721,2.506,2.397,0.558356,-19.293,-19.459,-19.956,8.988,8.761,9.13,9.098,0.186,0.012,0.544,0.118,3.163262253413114
3436,4000816573616,149.8928418,2.0213475,0,0,1,0,149.892798,2.021822,0,0.831,0.823,0.838,0.831,9.2202142857,-23.833,-23.988,-23.732,11.187,11.153,11.228,11.166,0.827,0.744,0.895,0.795,1.715453083885882,149.89156,2.021601,0,1.044,1.029,1.091,1.035,7.1440714286,-22.866,-23.233,-23.494,10.708,10.664,10.786,10.671,2.06,1.729,2.153,2.054,4.701039234481681
3437,4000816573756,149.8740895,2.0263266,0,1,0,0,149.874038,2.027107,0,0.696,0.687,0.705,0.696,1.8991142857,-22.252,-22.506,-23.145,10.452,10.416,10.486,10.462,1.794,1.723,1.866,1.772,2.8155431593955207,149.874494,2.024781,0,0.925,0.701,1.1,1.043,3.4258,-20.075,-20.203,-19.46,9.165,9.06,9.372,9.167,-0.856,-2.583,0.133,-2.557,5.751325570220131
3438,4000816573883,149.8785274,2.0315237,0,1,0,0,149.878508,2.031979,2,0.661,0.654,0.668,0.663,3.89775,-22.426,-22.891,-23.745,11.047,11.011,11.083,11.032,1.196,1.128,1.268,1.186,1.640565372401424,149.878742,2.03092,0,0.281,0.15,0.496,0.34,1.3900809524,-15.22,-15.488,-15.68,7.394,7.14,7.693,7.857,-1.806,-2.261,-1.28,-2.626,2.3063865601257034
3475,4000818015397,150.4753669,1.6389436999999998,1,0,0,0,150.475315,1.638996,0,0.872,0.861,0.895,0.87,1.211825,-22.852,-23.131,-23.402,10.9,10.866,10.934,10.881,1.0,0.931,1.069,1.036,0.2651980140470316,150.475938,1.63847,0,0.908,0.901,0.917,0.908,1.6446625,-21.59,-21.764,-21.823,9.892,9.858,9.932,9.885,1.205,1.134,1.273,1.219,2.6705113878450244
3476,4000818015851,150.453399,1.656538,0,0,0,1,150.453201,1.657027,0,1.091,1.075,1.102,1.095,2.08826,-23.174,-23.266,-23.593,10.572,10.523,10.627,10.562,1.929,1.822,2.086,1.876,1.8991227665487511,,,,,,,,,,,,,,,,,,,,
3511,4000819982056,150.4319333,1.7284211,0,1,0,0,150.431863,1.728752,2,0.357,0.35,0.365,0.356,3.4025357143,-22.781,-23.084,-23.808,10.509,10.47,10.543,10.489,2.2,2.131,2.268,2.16,1.2178029166704152,150.432067,1.729229,0,0.313,0.305,0.32,0.314,5.0883928571,-20.999,-21.305,-22.29,10.3,10.266,10.334,10.34,-0.2,-0.268,-0.132,-0.135,2.9479622311988805
3512,4000819982275,150.4188816,1.7375463,1,0,0,0,150.419681,1.737701,0,0.549,0.54,0.559,0.549,1.3531931034,-21.524,-21.717,-21.755,10.062,10.021,10.097,10.074,0.669,0.431,0.76,0.717,2.9299331075894814,150.419681,1.737701,0,0.549,0.54,0.559,0.549,1.3531931034,-21.524,-21.717,-21.755,10.062,10.021,10.097,10.074,0.669,0.431,0.76,0.717,2.9299331075894814
3513,4000819982440,150.4279362,1.738843,1,0,0,0,150.428024,1.739173,0,1.481,1.461,1.498,1.482,2.7323655172,-22.961,-23.224,-23.805,10.34,10.276,10.611,10.302,2.613,1.707,2.738,2.676,1.22929189368539,150.428024,1.739173,0,1.481,1.461,1.498,1.482,2.7323655172,-22.961,-23.224,-23.805,10.34,10.276,10.611,10.302,2.613,1.707,2.738,2.676,1.22929189368539
3518,4000820786697,150.7271285,1.5890512,0,1,0,0,150.726547,1.589646,0,0.68,0.656,0.7,0.659,1.3408458333,-21.198,-21.499,-21.888,9.955,9.905,10.007,9.916,1.133,1.022,1.247,1.134,2.993999396391536,150.726547,1.589646,0,0.68,0.656,0.7,0.659,1.3408458333,-21.198,-21.499,-21.888,9.955,9.905,10.007,9.916,1.133,1.022,1.247,1.134,2.993999396391536
3519,4000820786734,150.6884045,1.5913834999999998,0,1,0,0,150.688595,1.591953,0,0.568,0.558,0.577,0.57,2.456476,-21.673,-21.804,-21.598,9.775,9.725,9.822,9.778,1.118,1.034,1.214,1.139,2.1617767730922424,150.688802,1.590625,0,3.963,3.79,4.118,4.064,0.40990619048,-21.374,-21.673,-21.705,9.589,9.385,9.743,9.735,1.063,0.945,1.471,1.041,3.0825896232942096
3520,4000820787155,150.69358380000003,1.6092647,0,1,0,0,150.693373,1.609615,0,0.611,0.602,0.62,0.611,1.2223869565,-21.272,-21.48,-21.409,10.247,10.211,10.283,10.287,-0.506,-0.578,-0.434,-0.444,1.471654622392463,150.694357,1.608936,0,0.851,0.4,1.017,0.944,0.63314761905,-18.328,-18.082,-18.002,8.39,8.177,8.578,8.738,-0.39,-0.708,-0.046,-0.944,3.0235939633548066
3521,4000820787172,150.7199914,1.6113301000000002,0,0,0,1,150.719951,1.61172,0,0.367,0.36,0.375,0.366,4.39852,-22.969,-23.231,-23.751,10.699,10.636,10.755,10.708,1.405,1.333,1.477,1.457,1.4111489339198664,,,,,,,,,,,,,,,,,,,,
3522,4000820787297,150.728413,1.6144439,0,1,0,0,150.728421,1.614787,0,0.994,0.97,1.012,1.0,1.633,-22.091,-22.351,-22.529,10.239,10.178,10.301,10.223,1.493,1.356,1.699,1.376,1.2354954500482727,150.727545,1.613874,0,1.262,0.575,3.548,1.403,0.4709625,-19.181,-19.435,-20.104,9.091,8.682,9.441,8.914,0.447,-0.015,0.873,1.574,3.7370916441172475
3523,4000820787303,150.7440342,1.6157021,0,0,1,0,150.743989,1.616148,0,0.948,0.941,0.957,0.948,1.759236,-22.289,-22.412,-22.143,9.973,9.924,10.02,9.971,1.5,1.432,1.568,1.486,1.6134596990765593,150.745477,1.615515,0,0.507,0.229,0.807,0.623,0.19550272727,-16.4,-16.604,-16.812,7.713,7.43,7.998,7.757,-1.063,-1.464,-0.646,-1.089,5.235523370752808
3524,4000820787329,150.6919238,1.6155754999999998,0,0,0,1,150.691667,1.615812,0,0.3,0.293,0.307,0.3,1.870908,-19.196,-19.224,-19.174,8.741,8.691,8.815,8.709,0.263,-0.003,0.358,0.285,1.2565292627030236,,,,,,,,,,,,,,,,,,,,
3525,4000820787342,150.7010657,1.6166314,1,0,0,0,150.701511,1.617719,0,3.237,3.027,3.375,3.247,1.55609,-22.117,-22.226,-22.163,10.076,9.952,10.179,10.118,1.071,0.936,1.434,0.549,4.230586563377324,150.701511,1.617719,0,3.237,3.027,3.375,3.247,1.55609,-22.117,-22.226,-22.163,10.076,9.952,10.179,10.118,1.071,0.936,1.434,0.549,4.230586563377324
3526,4000820787494,150.7095647,1.6228931999999998,0,0,0,1,150.709518,1.623285,0,0.41,0.403,0.417,0.409,2.968188,-21.613,-21.888,-22.036,10.307,10.258,10.347,10.359,0.631,0.545,0.71,0.671,1.4204560848506138,,,,,,,,,,,,,,,,,,,,
3527,4000820787722,150.7099215,1.6431542,1,0,0,0,150.70986,1.643181,0,0.551,0.543,0.558,0.551,3.220452,-22.165,-22.41,-22.541,10.624,10.511,10.675,10.613,0.82,0.737,0.914,0.75,0.2414250315144522,150.709958,1.643578,0,0.528,0.521,0.536,0.527,2.9391333333,-22.019,-22.271,-22.492,10.136,10.091,10.184,10.108,1.586,1.506,1.668,1.602,1.5313233565000592
3534,4000821687560,150.5031003,2.2210721,0,0,1,0,150.501443,2.222685,0,0.805,0.795,0.82,0.803,2.50475,-22.446,-22.688,-23.02,10.906,10.868,10.94,10.899,-0.413,-0.49,-0.336,-0.435,8.322123447414713,150.501443,2.222685,0,0.805,0.795,0.82,0.803,2.50475,-22.446,-22.688,-23.02,10.906,10.868,10.94,10.899,-0.413,-0.49,-0.336,-0.435,8.322123447414713
3535,4000821687580,150.50343610000004,2.2207738,0,0,0,0,150.504038,2.220152,0,0.764,0.693,0.845,0.801,0.9184625,-19.117,-19.168,-19.418,9.398,9.3,9.508,9.467,-2.625,-4.548,-1.621,-1.652,3.114312138890794,150.505008,2.21958,0,2.595,0.938,4.675,4.84,0.3790036,-19.747,-19.918,-19.379,9.035,8.82,9.205,9.036,0.513,0.224,0.795,0.419,7.102426722056702
3536,4000821687795,150.50149019999995,2.2290966,0,0,0,1,150.502017,2.229319,0,0.832,0.824,0.839,0.832,2.7039392857,-22.839,-23.123,-23.4,11.051,11.017,11.085,11.055,-0.297,-0.367,-0.227,-0.279,2.057235795309504,,,,,,,,,,,,,,,,,,,,
3537,4000821687881,150.5096022,2.234614,0,1,0,0,150.509761,2.234524,0,0.37,0.363,0.377,0.371,2.6776846154,-19.399,-19.493,-19.661,8.864,8.77,8.93,8.939,-0.024,-0.144,0.222,-0.035,0.6567321898727396,150.509601,2.234804,0,0.37,0.363,0.377,0.37,21.57737037,-18.073,-18.128,-19.014,8.07,8.022,8.114,8.104,-0.103,-0.171,-0.033,-0.086,0.6840136212267597
3538,4000821687916,150.5011049,2.2349183,0,0,0,1,150.501122,2.234813,0,0.821,0.807,0.836,0.819,1.4649241379,-20.97,-20.831,-20.823,9.265,9.222,9.301,9.261,0.925,0.842,0.993,0.932,0.3840384319221625,,,,,,,,,,,,,,,,,,,,
3539,4000821688034,150.51726000000005,2.2399638,0,0,1,0,150.517029,2.24024,0,0.86,0.853,0.867,0.859,3.0534758621,-23.149,-23.296,-23.625,10.85,10.816,10.884,10.838,-0.3,-0.368,-0.232,-0.298,1.295829561895752,150.517789,2.240854,0,5.417,5.248,5.586,5.428,0.52393461538,-22.131,-22.207,-22.02,9.909,9.771,10.013,9.871,1.365,1.252,1.696,0.813,3.727120491105565
3540,4000821688228,150.52853869999996,2.24858,0,0,0,1,150.528464,2.248536,0,1.372,1.361,1.385,1.372,2.8415357143,-23.878,-23.984,-24.125,10.978,10.936,11.021,10.996,2.198,2.13,2.267,2.181,0.3119249957525708,,,,,,,,,,,,,,,,,,,,
3541,4000821688269,150.5187448,2.2508905,0,1,0,0,150.519363,2.250736,0,1.75,1.662,1.879,1.675,1.3504307692,-21.787,-22.216,-22.202,10.307,10.239,10.372,10.377,1.356,-0.451,1.51,-0.473,2.292304095043505,150.519363,2.250736,0,1.75,1.662,1.879,1.675,1.3504307692,-21.787,-22.216,-22.202,10.307,10.239,10.372,10.377,1.356,-0.451,1.51,-0.473,2.292304095043505
3542,4000821688652,150.50854909999995,2.2642625,0,0,1,0,150.507777,2.263486,0,0.839,0.823,0.858,0.835,1.303362963,-20.532,-20.567,-20.711,9.43,9.381,9.484,9.417,0.735,0.592,0.833,0.751,3.9405785675455207,150.506615,2.265723,0,2.811,0.97,5.555,6.0,0.24001789474,-17.174,-17.145,-16.587,8.866,7.983,9.636,6.715,0.463,-0.354,1.275,-0.626,8.720594311587542
3551,4000822190036,150.02196,2.5086558,0,0,0,1,150.022079,2.508554,0,0.957,0.944,0.972,0.953,8.0738214286,-20.092,-20.312,-21.292,8.955,8.918,8.992,8.937,1.59,1.515,1.665,1.6,0.5634559050399061,,,,,,,,,,,,,,,,,,,,
3552,4000822190091,150.02583140000004,2.516386,0,0,1,0,150.025876,2.516292,0,0.754,0.741,0.768,0.753,0.61388965517,-21.354,-21.495,-21.707,9.875,9.814,9.924,9.9,1.026,0.94,1.204,0.994,0.37449216456222134,150.024924,2.51699,0,4.38,0.814,4.854,4.544,0.538208,-21.024,-21.106,-20.836,9.382,9.161,9.552,9.128,1.068,0.861,1.393,1.397,3.921527431802283
3553,4000822190093,150.0226379,2.5168847000000003,0,0,0,1,150.022402,2.516541,2,0.68,0.673,0.687,0.678,4.980137931,-23.087,-23.389,-23.842,11.238,11.204,11.279,11.232,0.069,-0.064,0.158,0.112,1.5002595627026492,,,,,,,,,,,,,,,,,,,,
3554,4000822190296,150.0250738,2.5481683,1,0,0,0,150.024998,2.548132,0,0.89,0.883,0.897,0.891,1.4655285714,-22.28,-22.492,-22.656,10.365,10.309,10.466,10.308,1.526,1.069,1.641,1.593,0.30231369855334134,150.026284,2.548445,0,1.449,1.348,1.573,1.447,1.1450307692,-20.689,-20.862,-20.954,9.403,9.176,9.487,9.435,0.811,0.686,1.099,0.743,4.46494588732676
3563,4000822411769,150.2544122,2.7046967,1,0,0,0,150.254394,2.704263,0,0.4,0.393,0.407,0.397,2.7411758621,-21.974,-22.233,-22.37,10.8,10.766,10.834,10.843,-0.801,-0.869,-0.732,-0.825,1.5626910939902108,150.254394,2.704263,0,0.4,0.393,0.407,0.397,2.7411758621,-21.974,-22.233,-22.37,10.8,10.766,10.834,10.843,-0.801,-0.869,-0.732,-0.825,1.5626910939902108
3564,4000822412106,150.2394149,2.717291,1,0,0,0,150.239957,2.717552,0,0.622,0.612,0.634,0.622,1.0321964286,-21.454,-21.823,-22.678,10.429,10.381,10.476,10.437,0.982,0.847,1.206,0.853,2.163994902962593,150.239957,2.717552,0,0.622,0.612,0.634,0.622,1.0321964286,-21.454,-21.823,-22.678,10.429,10.381,10.476,10.437,0.982,0.847,1.206,0.853,2.163994902962593
3613,4000824754019,150.4266737,2.5172748,0,0,1,0,150.426664,2.517528,0,0.665,0.602,0.681,0.673,3.3792071429,-21.516,-21.626,-22.472,10.6,10.566,10.634,10.608,-0.501,-0.569,-0.432,-0.512,0.9121873515395813,150.425844,2.518079,0,1.87,1.498,2.338,1.828,0.60594814815,-19.395,-19.588,-19.776,8.795,8.577,8.986,8.575,0.576,0.25,0.751,0.765,4.157667049289052
3614,4000824754334,150.44933590000005,2.5301223,0,1,0,0,150.450005,2.52936,0,2.053,1.846,4.65,1.961,0.41146923077,-21.88,-22.471,-23.535,10.704,10.577,10.807,10.684,1.753,1.544,1.911,1.826,3.6499169834630254,150.450005,2.52936,0,2.053,1.846,4.65,1.961,0.41146923077,-21.88,-22.471,-23.535,10.704,10.577,10.807,10.684,1.753,1.544,1.911,1.826,3.6499169834630254
3615,4000824754419,150.4291479,2.5349025000000003,0,0,0,1,150.429147,2.534995,0,0.412,0.402,0.423,0.411,1.6734517241,-19.525,-19.757,-20.206,9.169,9.123,9.254,9.144,0.68,0.474,0.763,0.687,0.3330157309556216,,,,,,,,,,,,,,,,,,,,
3616,4000824754436,150.4548367,2.5351672,0,1,0,0,150.454948,2.535265,0,1.117,1.104,1.137,1.114,2.0075,-22.221,-22.563,-23.052,10.403,10.366,10.438,10.422,1.387,1.318,1.465,1.365,0.5330953649700311,150.45517,2.534076,0,1.615,1.353,2.176,1.465,0.39269230769,-18.822,-19.029,-19.58,8.844,8.612,9.022,8.671,0.31,0.016,0.601,0.445,4.107139445139381
3617,4000824754635,150.4623449,2.5446013,0,0,0,1,150.462339,2.544652,0,0.372,0.356,0.382,0.376,2.650616,-17.07,-17.138,-16.901,8.089,8.002,8.155,8.117,-1.148,-1.26,-0.95,-1.191,0.18374928230912083,,,,,,,,,,,,,,,,,,,,
3618,4000824754710,150.43894730000005,2.5491087,1,0,0,0,150.438644,2.549423,0,2.581,2.419,2.656,2.595,0.48895925926,-21.619,-21.812,-21.996,9.755,9.663,9.885,9.707,1.374,1.092,1.475,1.388,1.571652111055605,150.438644,2.549423,0,2.581,2.419,2.656,2.595,0.48895925926,-21.619,-21.812,-21.996,9.755,9.663,9.885,9.707,1.374,1.092,1.475,1.388,1.571652111055605
3619,4000824754795,150.44061169999995,2.544783,1,0,0,0,150.441026,2.54479,0,0.751,0.733,0.763,0.752,1.0163074074,-20.37,-20.101,-20.269,9.314,9.271,9.349,9.322,0.597,0.526,0.667,0.606,1.4902222170526669,150.441026,2.54479,0,0.751,0.733,0.763,0.752,1.0163074074,-20.37,-20.101,-20.269,9.314,9.271,9.349,9.322,0.597,0.526,0.667,0.606,1.4902222170526669
3620,4000824920059,149.67771240000005,2.3711709,1,0,0,0,149.677892,2.371193,0,0.836,0.828,0.845,0.836,1.4155357143,-22.09,-22.355,-22.64,10.7,10.666,10.735,10.692,0.0,-0.068,0.068,0.002,0.6508871281322716,149.677623,2.371595,0,0.805,0.793,0.829,0.8,1.3115793103,-21.243,-21.32,-21.29,9.773,9.722,9.818,9.784,0.908,0.834,0.98,0.917,1.5602563090848482
